ID,Name,Team,Spiele,Tore,Assists,Gelbe.Karten,Gelb.Rote.Karten,Rote.Karten,Einwechslung,Auswechslung,Spielzeit,X11.des.Tages,Nummer,playtime_ratio,avg_playtime_per_game,scorerpoints_per_game,best_player_appearances,best_player_ratio,total_points,matches_played,match_diff,points_per_game,normalized_points_per_game,weighted_score,most_position,second_position,position_percentage,second_position_percentage
1612319,Maximilian Höhle,VfB Concordia Britz 1916,5,3,0,0,0,0,1,2,283,0,20,0.242,0.629,0.6,2,0.4,0,4,1,0,0,0.318,ST,NA,60%,0%
1613808,Lucien Littbarski,FC Viktoria 1889 Berlin II,1,1,0,0,0,0,0,0,90,0,NA,0.077,1,1,0,0,3,1,0,3,1,0.623,ZOM,NA,100%,0%
1617176,Elias Burda,TSV Rudow Berlin,10,1,0,0,0,0,0,0,900,0,13,0.769,1,0.1,4,0.4,23,10,0,2.3,0.767,0.857,IV,NA,100%,0%
1624952,Stephane Franklin Yoko,SV Stern Britz 1889,1,0,0,0,0,0,1,0,13,0,12,0.011,0.144,0,0,0,0,0,1,0,0,0.032,NA,NA,NA%,0%
1643968,Noah Maiß,FSV Berolina Stralau 1901,7,1,0,0,0,0,0,0,630,0,21,0.538,1,0.143,1,0.143,4,7,0,0.571,0.19,0.48,ZM,LM,86%,14%
1651373,David Bode,FSV Berolina Stralau 1901,5,0,0,0,0,0,3,1,167,0,18,0.143,0.371,0,0,0,3,2,3,1.5,0.5,0.317,IV,NA,40%,0%
1658864,Nico Pohlan,FC Viktoria 1889 Berlin II,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
1665462,Serhan Arslani,BFC Preussen II,1,1,0,0,0,0,1,0,7,0,NA,0.006,0.078,1,0,0,0,0,1,0,0,0.017,NA,NA,NA%,0%
1668476,Tim Eymann,BFC Preussen II,4,2,0,0,0,1,1,3,242,0,19,0.207,0.672,0.5,0,0,4,3,1,1.333,0.444,0.374,LV,RV,25%,25%
1691207,Arian Saiti,FSV Berolina Stralau 1901,10,0,0,0,0,0,5,5,396,0,17,0.338,0.44,0,0,0,3,5,5,0.6,0.2,0.269,RM,IV,30%,10%
1695470,Rick Mickael Ella,BFC Meteor 06,8,0,0,0,0,0,6,1,257,1,70,0.22,0.357,0,1,0.125,0,2,6,0,0,0.175,LM,ZM,12%,12%
1695576,Nico Starkowski,FC Viktoria 1889 Berlin II,1,0,0,0,0,0,0,0,90,0,29,0.077,1,0,0,0,0,1,0,0,0,0.223,TW,NA,100%,0%
1710827,Eliot Tolaj,TSV Rudow Berlin,9,0,0,0,0,0,5,1,472,0,15,0.403,0.583,0,0,0,9,3,6,3,1,0.638,IV,LV,11%,11%
1710831,Nana Kwame Badu-Amoah,TSV Rudow Berlin,8,1,0,0,0,0,1,5,635,0,7,0.543,0.882,0.125,1,0.125,19,7,1,2.714,0.905,0.739,LM,LV,62%,12%
1710837,Justin Engfer,BSV Eintracht Mahlsdorf II,5,0,2,0,0,0,0,2,398,0,20,0.34,0.884,0.4,0,0,13,5,0,2.6,0.867,0.626,RM,RV,40%,40%
1713621,Marcos Adrian Castro Barbera,FC Internationale Berlin 1980,9,0,0,0,0,0,0,7,686,0,12,0.586,0.847,0,0,0,0,0,9,0,0,0.345,NA,NA,NA%,0%
1721667,Kevin Anderson Moreira Godinho,BFC Preussen II,7,4,1,0,0,0,0,0,630,1,18,0.538,1,0.714,2,0.286,10,5,2,2,0.667,0.714,RM,LM,57%,14%
1723731,Mohammed Hamiss,BFC Meteor 06,7,1,0,0,0,0,7,0,91,0,99,0.078,0.144,0.143,0,0,0,0,7,0,0,0.052,NA,NA,NA%,0%
1726178,Kolja Gramse,SV Empor Berlin II,1,0,0,0,0,0,1,0,15,0,NA,0.013,0.167,0,0,0,0,0,1,0,0,0.037,NA,NA,NA%,0%
1741546,Leo Suilmann,BFC Meteor 06,5,0,0,3,0,0,0,0,450,0,1,0.385,1,0,1,0.2,6,4,1,1.5,0.5,0.576,TW,NA,80%,0%
1754454,Jim Bratschke,FC Internationale Berlin 1980,5,0,0,0,0,0,4,0,147,0,77,0.126,0.327,0,0,0,0,1,4,0,0,0.103,RM,NA,20%,0%
1754489,Niclas Nixdorf,SV Empor Berlin II,10,0,0,0,0,0,0,3,815,0,3,0.697,0.906,0,2,0.2,5,9,1,0.556,0.185,0.524,IV,RV,50%,30%
1754490,Jannick Wollmann,SV Empor Berlin II,2,0,0,0,0,0,1,1,73,0,NA,0.062,0.406,0,0,0,1,1,1,1,0.333,0.233,IV,NA,50%,0%
1754492,Justin Thiele,FC Viktoria 1889 Berlin II,12,2,1,0,0,0,0,1,1079,0,6,0.922,0.999,0.25,4,0.333,20,12,0,1.667,0.556,0.799,IV,ZDM,75%,17%
1756662,Paul Schlicht,Berliner SC II,9,0,0,0,0,0,0,0,810,0,1,0.692,1,0,2,0.222,9,9,0,1,0.333,0.607,TW,NA,100%,0%
1764241,Benis Leci,SV Stern Britz 1889,9,0,0,0,0,0,2,0,663,1,30,0.567,0.819,0,0,0,0,1,8,0,0,0.334,LF,NA,11%,0%
1764242,Leonit Leci,SV Stern Britz 1889,11,2,0,0,0,0,3,2,804,0,17,0.687,0.812,0.182,0,0,0,1,10,0,0,0.369,LF,NA,9%,0%
1769533,Felix Hartmann,Köpenicker FC,12,5,0,0,0,0,0,4,1041,2,15,0.89,0.964,0.417,4,0.333,24,13,-1,1.846,0.615,0.806,TW,ZM,75%,58%
1771232,Tim-Luca Eberl,BSV Eintracht Mahlsdorf II,2,1,1,0,0,0,0,0,180,0,NA,0.154,1,1,1,0.5,6,2,0,3,1,0.796,IV,RV,50%,50%
1771236,Sune Tore Schröter,BSV Eintracht Mahlsdorf II,2,0,0,0,0,0,2,0,62,0,NA,0.053,0.344,0,0,0,0,0,2,0,0,0.085,NA,NA,NA%,0%
1771771,Alican Ali,FC Viktoria 1889 Berlin II,5,0,0,0,0,0,3,2,193,0,29,0.165,0.429,0,0,0,0,2,3,0,0,0.135,ST,ZOM,20%,20%
1771850,Leart Halimi,FC Viktoria 1889 Berlin II,3,0,0,0,0,0,0,2,258,0,27,0.221,0.956,0,0,0,3,3,0,1,0.333,0.391,RM,ST,33%,33%
1772095,Deren Yoldas Emre,Türkiyemspor Berlin,10,3,0,0,0,0,0,7,709,1,36,0.606,0.788,0.3,1,0.1,4,5,5,0.8,0.267,0.476,LV,RM,30%,10%
1777596,Tom Bothe,BSV Eintracht Mahlsdorf II,10,1,0,1,0,0,4,1,577,0,12,0.493,0.641,0.1,2,0.2,15,6,4,2.5,0.833,0.669,IV,NA,60%,0%
1777624,Lukas Otto,BSV Eintracht Mahlsdorf II,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
1779353,Alieu Nyassi,Köpenicker FC,2,0,0,0,0,0,2,0,8,0,NA,0.007,0.044,0,0,0,0,0,2,0,0,0.011,NA,NA,NA%,0%
1815104,Matthieu Lucas Weinlein,FC Viktoria 1889 Berlin II,11,8,3,0,0,0,0,4,891,4,17,0.762,0.9,1,2,0.182,17,11,0,1.545,0.515,0.669,ST,NA,91%,0%
1815109,Konstantin- Alexander Westhäußer,FC Viktoria 1889 Berlin II,11,0,1,0,0,0,3,3,816,0,13,0.697,0.824,0.091,0,0,0,0,11,0,0,0.374,NA,NA,NA%,0%
1823110,William Essel,BSV Al-Dersimspor,9,1,0,0,0,0,9,0,205,0,9,0.175,0.253,0.111,0,0,0,0,9,0,0,0.103,NA,NA,NA%,0%
1826107,Lasse Engelsing,BFC Preussen II,9,3,0,0,0,0,0,2,778,1,12,0.665,0.96,0.333,3,0.333,19,9,0,2.111,0.704,0.773,LV,LM,56%,22%
1834773,Andreas Friese,FSV Berolina Stralau 1901,8,0,0,0,0,0,0,0,720,0,23,0.615,1,0,0,0,9,8,0,1.125,0.375,0.534,TW,NA,100%,0%
1834781,Nicolas Tauschwitz,Köpenicker FC,10,1,0,0,0,0,4,2,641,0,10,0.548,0.712,0.1,2,0.2,6,6,4,1,0.333,0.5,LM,RM,40%,20%
1836112,Miran Aykus,SV Stern Britz 1889,5,0,0,0,0,0,2,1,344,0,5,0.294,0.764,0,0,0,3,3,2,1,0.333,0.374,IV,NA,60%,0%
1840212,Hadi El-Hayek,FC Viktoria 1889 Berlin II,1,0,0,0,0,0,1,0,28,0,23,0.024,0.311,0,0,0,0,0,1,0,0,0.069,NA,NA,NA%,0%
1844076,Koray Aktas,Türkiyemspor Berlin,5,0,0,0,0,0,1,2,275,0,21,0.235,0.611,0,0,0,9,6,-1,1.5,0.5,0.393,TW,ST,80%,20%
1844094,Zahm Rad,Berliner SC II,2,0,0,0,0,0,1,0,118,0,NA,0.101,0.656,0,0,0,1,1,1,1,0.333,0.295,ZM,NA,50%,0%
1849720,Ismail Bendjelloul,FC Viktoria 1889 Berlin II,9,1,0,0,0,0,6,2,340,0,5,0.291,0.42,0.111,0,0,4,3,6,1.333,0.444,0.349,ZDM,NA,22%,0%
1850719,Felix Weglöhner,VfB Concordia Britz 1916,11,1,0,1,0,0,0,1,960,0,6,0.821,0.97,0.091,0,0,1,12,-1,0.083,0.028,0.451,RM,LV,73%,18%
1869032,Burak Tatli,VfB Concordia Britz 1916,3,0,0,0,0,0,2,1,106,0,44,0.091,0.393,0,0,0,0,1,2,0,0,0.106,ST,NA,33%,0%
1870634,Kaan Ucbaglar,BSV Al-Dersimspor,6,0,0,0,0,0,3,3,282,0,44,0.241,0.522,0,0,0,3,2,4,1.5,0.5,0.377,LM,NA,33%,0%
1873146,Marko Fischer,BFC Preussen II,2,0,0,0,0,0,1,1,68,0,4,0.058,0.378,0,0,0,10,6,-4,1.667,0.556,0.315,LM,LV,150%,50%
1873208,Shaker Shawrdi,SV Stern Britz 1889,10,2,1,0,0,0,0,3,841,0,20,0.719,0.934,0.3,1,0.1,3,4,6,0.75,0.25,0.532,LM,LF,20%,10%
1873242,Deniz Karakus,Türkiyemspor Berlin,4,1,0,0,0,0,2,0,217,0,32,0.185,0.603,0.25,1,0.25,3,2,2,1.5,0.5,0.451,IV,NA,50%,0%
1873245,Joan Schäfer Llauger,FC Viktoria 1889 Berlin II,5,1,0,0,0,0,1,4,306,0,8,0.262,0.68,0.2,0,0,7,3,2,2.333,0.778,0.526,LM,ZDM,20%,20%
1873370,Tim Henseler,BFC Preussen II,3,0,0,0,0,0,3,0,53,0,NA,0.045,0.196,0,0,0,0,0,3,0,0,0.053,NA,NA,NA%,0%
1877276,Zafer Kaan Göksar,TSV Rudow Berlin,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
1877290,Görkem Tozlu,Türkiyemspor Berlin,1,0,0,0,0,0,1,0,9,0,NA,0.008,0.1,0,0,0,0,0,1,0,0,0.022,NA,NA,NA%,0%
1878754,Giovanni Marigo,FC Internationale Berlin 1980,12,0,0,0,0,0,1,2,1006,0,2,0.86,0.931,0,1,0.083,19,12,0,1.583,0.528,0.68,RV,IV,42%,17%
1888507,Enes Noah Öztürk,VfB Concordia Britz 1916,2,0,0,0,0,0,0,2,140,0,18,0.12,0.778,0,0,0,0,2,0,0,0,0.192,RV,NA,100%,0%
1888806,Adam Lamkaddam,BFC Preussen II,1,0,0,0,0,0,1,0,45,0,32,0.038,0.5,0,0,0,0,0,1,0,0,0.111,NA,NA,NA%,0%
1889072,Merdan Köse,VfB Concordia Britz 1916,8,0,0,0,0,0,2,3,569,0,4,0.486,0.79,0,3,0.375,1,6,2,0.167,0.056,0.439,IV,RV,25%,25%
1889079,Yannick Emanuel Wöhle,TSV Rudow Berlin,8,1,0,0,0,0,7,1,157,0,16,0.134,0.218,0.125,1,0.125,3,1,7,3,1,0.521,ST,NA,12%,0%
1889132,Erdem Celik,Türkiyemspor Berlin,3,0,0,0,0,0,2,2,92,0,18,0.079,0.341,0,0,0,3,3,0,1,0.333,0.225,RF,RM,33%,33%
1890422,Philip Bartoschek,SC Borsigwalde 1910,8,0,0,0,0,0,5,2,302,0,17,0.258,0.419,0,1,0.125,5,3,5,1.667,0.556,0.421,ZOM,ZDM,25%,12%
1890439,Jeff Nnaemeka-Chukwurah,BFC Preussen II,5,2,0,0,0,0,0,1,405,1,28,0.346,0.9,0.4,0,0,9,4,1,2.25,0.75,0.584,ZOM,LM,40%,20%
1891968,Aaron Yusuff,SV Empor Berlin II,7,0,0,0,0,0,0,0,630,0,NA,0.538,1,0,1,0.143,3,7,0,0.429,0.143,0.462,TW,NA,100%,0%
1892493,Reto Reichenberger,BSV Eintracht Mahlsdorf II,12,3,2,0,0,0,3,4,881,1,7,0.753,0.816,0.417,2,0.167,18,8,4,2.25,0.75,0.739,ST,NA,58%,0%
1892495,Max Koyuncu,BSV Eintracht Mahlsdorf II,2,0,0,0,0,0,2,0,50,0,9,0.043,0.278,0,0,0,0,0,2,0,0,0.068,NA,NA,NA%,0%
1892497,Fabian Clemen,BSV Eintracht Mahlsdorf II,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
1892501,Carl Dopke,BSV Eintracht Mahlsdorf II,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
1892782,Yussef Jradi,FSV Berolina Stralau 1901,11,0,0,0,0,0,5,6,489,4,11,0.418,0.494,0,2,0.182,5,6,5,0.833,0.278,0.39,ST,RM,27%,18%
1892786,Ali Hammoud,BFC Preussen II,5,0,0,0,0,0,0,2,382,0,NA,0.326,0.849,0,0,0,12,5,0,2.4,0.8,0.588,LV,RV,60%,40%
1892792,Mohammed Yaqoobi,SC Borsigwalde 1910,9,0,0,0,0,0,2,2,646,0,3,0.552,0.798,0,0,0,15,7,2,2.143,0.714,0.611,LV,RM,67%,11%
1892794,Maximilian Schatz,BFC Preussen II,6,0,0,0,0,0,4,1,332,0,24,0.284,0.615,0,1,0.167,6,2,4,3,1,0.658,ZM,NA,33%,0%
1892806,Lucky Ugbogbo,BFC Preussen II,2,0,0,0,0,0,0,1,150,0,NA,0.128,0.833,0,0,0,6,2,0,3,1,0.605,LM,ST,50%,50%
1892816,Patrick Kühn,FC Viktoria 1889 Berlin II,9,0,0,0,0,0,0,0,810,0,1,0.692,1,0,2,0.222,16,12,-3,1.333,0.444,0.652,TW,LM,89%,56%
1892826,Leo Sommerfeld,BFC Preussen II,1,0,0,0,0,0,0,0,90,0,NA,0.077,1,0,0,0,3,1,0,3,1,0.623,IV,NA,100%,0%
1915210,Alvenzio Ettah,SV Empor Berlin II,9,0,0,0,0,0,3,4,486,0,19,0.415,0.6,0,1,0.111,4,6,3,0.667,0.222,0.367,ZM,IV,44%,11%
1924771,Florian Hildebrand,Köpenicker FC,1,0,0,0,0,0,1,0,15,0,NA,0.013,0.167,0,0,0,0,0,1,0,0,0.037,NA,NA,NA%,0%
1927805,Loide Simao Macave,BSV Eintracht Mahlsdorf II,3,1,0,0,0,0,3,0,68,0,13,0.058,0.252,0.333,0,0,0,0,3,0,0,0.068,NA,NA,NA%,0%
1928266,Felix Klebe,Berliner SC II,1,0,0,0,0,0,0,1,45,0,26,0.038,0.5,0,0,0,0,1,0,0,0,0.111,RM,NA,100%,0%
1934115,Gani Gashi,BFC Preussen II,6,4,0,0,0,0,0,2,482,0,33,0.412,0.893,0.667,2,0.333,13,6,0,2.167,0.722,0.691,RM,ZOM,50%,33%
1935091,Kai Neumann,SC Borsigwalde 1910,4,0,0,0,0,0,2,1,204,0,21,0.174,0.567,0,2,0.5,7,10,-6,0.7,0.233,0.409,ZM,LV,200%,50%
1935092,Eren Motuk,SC Borsigwalde 1910,9,0,0,0,0,0,6,0,362,0,5,0.309,0.447,0,0,0,5,3,6,1.667,0.556,0.404,IV,LV,22%,11%
1935093,Elias Jamil Erisen,SC Borsigwalde 1910,1,0,0,0,0,0,1,0,1,0,NA,0.001,0.011,0,0,0,0,1,0,0,0,0.002,LV,NA,100%,0%
1935153,Joshua Ridzewski,SV Stern Britz 1889,1,0,0,0,0,0,0,1,56,0,NA,0.048,0.622,0,0,0,0,1,0,0,0,0.139,LF,NA,100%,0%
1942527,Erik Sieber,FSV Berolina Stralau 1901,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
1946020,Milo Lippe,SV Empor Berlin II,7,0,0,0,0,0,1,3,471,0,8,0.403,0.748,0,0,0,2,6,1,0.333,0.111,0.315,ZM,NA,86%,0%
1946021,Nico Bochnia,SV Empor Berlin II,5,3,0,0,0,0,0,2,362,0,23,0.309,0.804,0.6,2,0.4,2,6,-1,0.333,0.111,0.418,ST,CF,80%,20%
1946024,Emile Ako,SV Empor Berlin II,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
1955784,Leon Drannaschk,SV Empor Berlin II,11,2,0,0,0,0,4,1,731,0,10,0.625,0.738,0.182,1,0.091,5,5,6,1,0.333,0.496,LF,ST,18%,18%
1979474,Merdie Tshondo,BSV Al-Dersimspor,5,0,0,0,0,0,3,2,179,0,20,0.153,0.398,0,0,0,6,2,3,3,1,0.526,RV,ZDM,20%,20%
1979837,Robert Kurth,SV Empor Berlin II,1,0,0,0,0,0,1,0,31,0,22,0.026,0.344,0,0,0,0,0,1,0,0,0.077,NA,NA,NA%,0%
1980611,Oskar Kühn,SV Empor Berlin II,2,0,0,0,0,0,2,0,29,0,23,0.025,0.161,0,2,1,16,12,-10,1.333,0.444,0.517,TW,LM,400%,250%
1983812,Atacan Özcan,BFC Preussen II,9,1,0,0,0,0,5,4,446,1,22,0.381,0.551,0.111,0,0,9,3,6,3,1,0.625,LM,ST,11%,11%
1987202,Linus Hechtfisch,Berliner SV 1892,5,0,0,0,0,0,0,0,450,0,23,0.385,1,0,0,0,6,4,1,1.5,0.5,0.516,TW,NA,80%,0%
1987343,Matteo Topal,FC Internationale Berlin 1980,9,5,0,0,0,0,1,2,725,1,31,0.62,0.895,0.556,3,0.333,15,9,0,1.667,0.556,0.687,ZDM,ZM,44%,44%
1996351,Maximilian Widmer,BSV Eintracht Mahlsdorf II,4,0,0,0,0,0,4,0,52,0,NA,0.044,0.144,0,0,0,0,0,4,0,0,0.042,NA,NA,NA%,0%
2023168,Vincent Spiegel,Berliner SC II,1,0,0,0,0,0,0,0,90,0,15,0.077,1,0,0,0,0,1,0,0,0,0.223,IV,NA,100%,0%
2023839,Phillip Streiter,BSV Eintracht Mahlsdorf II,13,0,1,0,0,0,0,0,1170,5,22,1,1,0.077,0,0,28,13,0,2.154,0.718,0.787,TW,NA,92%,0%
2035911,Furkan Yildirim,SC Borsigwalde 1910,10,7,0,0,0,0,2,0,775,0,13,0.662,0.861,0.7,2,0.2,5,4,6,1.25,0.417,0.598,ZDM,ZOM,20%,20%
2036096,Janne Henrik Bloch,SV Empor Berlin II,2,0,0,0,0,0,0,0,180,0,33,0.154,1,0,1,0.5,4,2,0,2,0.667,0.663,TW,NA,100%,0%
2039675,Eriseld Tafilaj,BFC Meteor 06,10,1,1,4,0,0,3,6,526,2,69,0.45,0.584,0.2,0,0,0,0,10,0,0,0.252,NA,NA,NA%,0%
2045361,Leonhard Buchmann,BSV Eintracht Mahlsdorf II,1,0,0,0,0,0,1,0,1,0,14,0.001,0.011,0,0,0,0,0,1,0,0,0.002,NA,NA,NA%,0%
2045364,Mohammad Mansour,BSV Eintracht Mahlsdorf II,12,1,1,1,0,0,0,5,966,0,5,0.826,0.894,0.167,1,0.083,25,12,0,2.083,0.694,0.729,IV,NA,92%,0%
2052872,Mustafa Kemal Karaman,Türkiyemspor Berlin,6,0,0,0,0,0,0,1,515,0,11,0.44,0.954,0,0,0,8,7,-1,1.143,0.381,0.475,LV,ZDM,83%,17%
2055520,Fonseca Pereira Mendes,FC Viktoria 1889 Berlin II,10,1,0,0,0,0,1,3,734,0,25,0.627,0.816,0.1,1,0.1,7,3,7,2.333,0.778,0.692,RV,LV,20%,10%
2056527,Dmytro Karika,FC Viktoria 1889 Berlin II,3,0,0,0,0,0,0,0,270,1,30,0.231,1,0,1,0.333,4,3,0,1.333,0.444,0.547,TW,NA,100%,0%
2058677,Moritz Brune,Berliner SC II,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
2065381,Maciej Macias,FC Viktoria 1889 Berlin II,9,3,1,0,0,0,4,3,509,1,24,0.435,0.628,0.444,1,0.111,9,5,4,1.8,0.6,0.529,ZOM,ST,22%,11%
2065608,Christian Müller,BFC Preussen II,5,0,0,0,0,0,2,3,173,0,25,0.148,0.384,0,0,0,6,3,2,2,0.667,0.388,ZDM,RM,60%,20%
2066356,Dennis Bohnsack,Köpenicker FC,10,5,0,0,0,0,0,5,810,2,9,0.692,0.9,0.5,4,0.4,9,10,0,0.9,0.3,0.628,ST,LM,70%,20%
2066357,Noah Maximilian Laske,Köpenicker FC,7,0,0,0,0,0,0,5,451,0,19,0.385,0.716,0,1,0.143,9,7,0,1.286,0.429,0.473,RV,RM,57%,29%
2071635,Yigit Öncü,Berliner SC II,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
2071667,Nicolas Costa Echeverria,FC Internationale Berlin 1980,12,2,0,0,0,0,0,0,1080,0,4,0.923,1,0.167,0,0,1,2,10,0.5,0.167,0.544,IV,NA,17%,0%
2075030,Cliff Boanu,SV Stern Britz 1889,10,0,0,0,0,1,1,5,688,0,29,0.588,0.764,0,0,0,7,9,1,0.778,0.259,0.433,LM,LV,40%,20%
2079660,Rene Fon Nkafu,BFC Meteor 06,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
2085088,Oskar Klauke,Köpenicker FC,4,0,0,0,0,0,3,0,125,0,20,0.107,0.347,0,0,0,0,1,3,0,0,0.102,LV,NA,25%,0%
2099301,Juan José Swett Barros,FC Internationale Berlin 1980,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
2110190,Nana Nkrumah,FC Viktoria 1889 Berlin II,7,1,0,0,0,0,6,2,126,0,12,0.108,0.2,0.143,0,0,0,1,6,0,0,0.072,ST,NA,14%,0%
2110511,Jonas Lück,SV Stern Britz 1889,5,0,0,0,0,0,0,1,416,0,18,0.356,0.924,0,0,0,6,5,0,1.2,0.4,0.452,TW,NA,100%,0%
2113936,Kemo Andresen,BFC Preussen II,1,0,0,0,0,0,1,0,27,0,NA,0.023,0.3,0,0,0,0,0,1,0,0,0.067,NA,NA,NA%,0%
2115439,Mert Arslan,TSV Rudow Berlin,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,9,6,-6,1.5,0.5,0.2,TW,NA,0,0%
2115448,Dominic Kranz,FC Internationale Berlin 1980,10,2,0,0,0,0,0,2,842,0,7,0.72,0.936,0.2,3,0.3,19,11,-1,1.727,0.576,0.724,LV,LM,40%,20%
2124125,Carl-Lennart Stöver,BSV Eintracht Mahlsdorf II,10,3,0,0,0,0,0,4,844,0,19,0.721,0.938,0.3,0,0,21,10,0,2.1,0.7,0.684,LV,LM,80%,10%
2125148,Marques Brunow,Köpenicker FC,2,0,0,0,0,0,2,0,30,0,NA,0.026,0.167,0,0,0,0,0,2,0,0,0.041,NA,NA,NA%,0%
2126300,Yeifre Diaz Chacon,Türkiyemspor Berlin,1,0,0,0,0,0,1,0,57,0,NA,0.049,0.633,0,0,0,0,0,1,0,0,0.141,NA,NA,NA%,0%
2126918,Mehmet Akif Bakiroglugil,VfB Concordia Britz 1916,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
2132646,Abdullah Bayram,TSV Rudow Berlin,9,1,0,0,0,0,5,3,424,0,21,0.362,0.523,0.111,1,0.111,10,4,5,2.5,0.833,0.58,LM,LV,11%,11%
2133061,Simon Riedel,Berliner SC II,10,0,0,0,0,0,2,2,702,0,14,0.6,0.78,0,1,0.1,12,8,2,1.5,0.5,0.566,RV,LV,60%,20%
2139385,Pedro Lucas Santanna Miranda Silva,SC Borsigwalde 1910,11,10,0,0,0,0,0,6,939,5,10,0.803,0.948,0.909,1,0.091,3,1,10,3,1,0.858,ST,NA,9%,0%
2151624,Lancine Braunert,BSV Eintracht Mahlsdorf II,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
2154574,Theo Kagoue,BFC Preussen II,5,0,0,0,0,0,3,2,232,0,45,0.198,0.516,0,0,0,0,2,3,0,0,0.163,RM,NA,40%,0%
2155721,Ali Ismail Gashi,Berliner SV 1892,4,0,0,0,0,0,3,1,86,0,12,0.074,0.239,0,2,0.5,13,6,-2,2.167,0.722,0.509,RM,ZOM,75%,50%
2160345,Ilai Harder,VfB Concordia Britz 1916,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
2162072,Joao Victor Braga De Souza,SC Borsigwalde 1910,11,0,0,0,0,0,1,1,919,4,2,0.785,0.928,0,0,0,3,1,10,3,1,0.821,IV,NA,9%,0%
2169394,Julian Duczmal,SV Empor Berlin II,4,0,0,0,0,0,2,1,213,0,NA,0.182,0.592,0,0,0,2,2,2,1,0.333,0.306,ZM,NA,50%,0%
2174136,Luca Munsky,Köpenicker FC,9,1,0,0,0,0,7,2,260,0,3,0.222,0.321,0.111,0,0,0,2,7,0,0,0.131,LV,NA,22%,0%
2179211,Mehdi Bencheikh,SC Borsigwalde 1910,4,0,0,0,0,0,1,1,267,0,NA,0.228,0.742,0,0,0,2,3,1,0.667,0.222,0.306,IV,LM,50%,25%
2181029,Jonathan Schäfer,BSV Al-Dersimspor,9,0,1,0,0,0,1,4,699,0,18,0.597,0.863,0.111,0,0,13,9,0,1.444,0.481,0.544,LV,NA,89%,0%
2181075,Oskar Denis Cuesta,SC Borsigwalde 1910,2,0,0,0,0,0,1,1,84,0,11,0.072,0.467,0,0,0,3,1,1,3,1,0.515,NA,NA,NA%,0%
2182604,Billy Bradley Tuckerman,SV Empor Berlin II,4,2,0,0,0,0,0,3,266,0,NA,0.227,0.739,0.5,0,0,2,4,0,0.5,0.167,0.283,RF,RM,50%,25%
2189087,Cristobal Del Fierro,FC Internationale Berlin 1980,11,0,0,0,0,0,0,0,990,0,1,0.846,1,0,0,0,0,0,11,0,0,0.454,NA,NA,NA%,0%
2189090,Ryan Max Robert French,FC Internationale Berlin 1980,10,3,0,0,0,0,4,6,517,0,14,0.442,0.574,0.3,1,0.1,12,7,3,1.714,0.571,0.506,LM,ST,20%,20%
2196188,Ognyan Stefanov,FC Viktoria 1889 Berlin II,4,0,0,0,0,0,4,0,29,0,16,0.025,0.081,0,0,0,0,0,4,0,0,0.024,NA,NA,NA%,0%
2199158,Osben-Dario Ondo Mangue,Köpenicker FC,8,1,0,0,0,0,4,3,355,0,2,0.303,0.493,0.125,0,0,0,0,8,0,0,0.19,NA,NA,NA%,0%
2200063,Rafael Mentrup,SV Empor Berlin II,9,0,0,0,0,0,3,6,461,0,21,0.394,0.569,0,0,0,5,6,3,0.833,0.278,0.343,LM,RF,22%,11%
2202103,Laszlo Braun,SV Empor Berlin II,7,0,0,0,0,0,3,3,364,0,22,0.311,0.578,0,2,0.286,5,4,3,1.25,0.417,0.461,ST,LF,29%,14%
2202118,Daniil Savenko,SV Empor Berlin II,4,0,0,0,0,0,4,0,72,0,18,0.062,0.2,0,0,0,0,0,4,0,0,0.059,NA,NA,NA%,0%
