Team,Formation,Anzahl,Total_Spiele,Wahrscheinlichkeit,dreier_kette,vierer_kette,Starting11_Team,Starting11_Position,Starting11_Nummer,Starting11_Name,Starting11_Weighted_Score
SV Empor Berlin II,3-5-2,2,19,11%,Ja,Nein,SV Empor Berlin II,RM,2,Pascal Bräkow,0.461
SV Empor Berlin II,3-5-2,2,19,11%,Ja,Nein,SV Empor Berlin II,ZM,NA,Falk Marquard,0.437
SV Empor Berlin II,3-5-2,2,19,11%,Ja,Nein,SV Empor Berlin II,ZM,20,Laurens Cerny,0.437
SV Empor Berlin II,3-5-2,2,19,11%,Ja,Nein,SV Empor Berlin II,ST,10,Leon Drannaschk,0.412
SV Empor Berlin II,3-5-2,2,19,11%,Ja,Nein,SV Empor Berlin II,ZM,11,Dennis Seiler,0.391
SV Empor Berlin II,4-2-3-1,2,19,11%,Nein,Ja,SV Empor Berlin II,IV,NA,Stanley Schulz,2.693
SV Empor Berlin II,4-2-3-1,2,19,11%,Nein,Ja,SV Empor Berlin II,LV,NA,David Schäfer,0.7
SV Empor Berlin II,4-2-3-1,2,19,11%,Nein,Ja,SV Empor Berlin II,TW,23,Oskar Kühn,0.667
SV Empor Berlin II,4-2-3-1,2,19,11%,Nein,Ja,SV Empor Berlin II,IV,NA,Daniel Alankus,0.61
SV Empor Berlin II,4-2-3-1,2,19,11%,Nein,Ja,SV Empor Berlin II,ZDM,NA,Paul Nickel,0.51
SV Empor Berlin II,4-2-3-1,2,19,11%,Nein,Ja,SV Empor Berlin II,ST,9,Demba Mendy,0.466
SV Empor Berlin II,4-2-3-1,2,19,11%,Nein,Ja,SV Empor Berlin II,RV,2,Pascal Bräkow,0.461
SV Empor Berlin II,4-2-3-1,2,19,11%,Nein,Ja,SV Empor Berlin II,ZDM,14,Tilman Schinzel,0.455
SV Empor Berlin II,4-2-3-1,2,19,11%,Nein,Ja,SV Empor Berlin II,LM,10,Leon Drannaschk,0.412
SV Empor Berlin II,4-2-3-1,2,19,11%,Nein,Ja,SV Empor Berlin II,RM,NA,Luis Ploschenz,0.336
SV Empor Berlin II,4-3-3,7,19,37%,Nein,Ja,SV Empor Berlin II,IV,NA,Stanley Schulz,2.693
SV Empor Berlin II,4-3-3,7,19,37%,Nein,Ja,SV Empor Berlin II,LV,NA,David Schäfer,0.7
SV Empor Berlin II,4-3-3,7,19,37%,Nein,Ja,SV Empor Berlin II,TW,23,Oskar Kühn,0.667
SV Empor Berlin II,4-3-3,7,19,37%,Nein,Ja,SV Empor Berlin II,IV,NA,Daniel Alankus,0.61
SV Empor Berlin II,4-3-3,7,19,37%,Nein,Ja,SV Empor Berlin II,ST,9,Demba Mendy,0.466
SV Empor Berlin II,4-3-3,7,19,37%,Nein,Ja,SV Empor Berlin II,RV,2,Pascal Bräkow,0.461
SV Empor Berlin II,4-3-3,7,19,37%,Nein,Ja,SV Empor Berlin II,ZM,NA,Falk Marquard,0.437
SV Empor Berlin II,4-3-3,7,19,37%,Nein,Ja,SV Empor Berlin II,ZM,20,Laurens Cerny,0.437
SV Empor Berlin II,4-3-3,7,19,37%,Nein,Ja,SV Empor Berlin II,LM,10,Leon Drannaschk,0.412
SV Empor Berlin II,4-3-3,7,19,37%,Nein,Ja,SV Empor Berlin II,ZM,11,Dennis Seiler,0.391
SV Empor Berlin II,4-3-3,7,19,37%,Nein,Ja,SV Empor Berlin II,RM,NA,Luis Ploschenz,0.336
SV Empor Berlin II,4-4-2,1,19,5%,Nein,Ja,SV Empor Berlin II,IV,NA,Stanley Schulz,2.693
SV Empor Berlin II,4-4-2,1,19,5%,Nein,Ja,SV Empor Berlin II,LV,NA,David Schäfer,0.7
SV Empor Berlin II,4-4-2,1,19,5%,Nein,Ja,SV Empor Berlin II,TW,23,Oskar Kühn,0.667
SV Empor Berlin II,4-4-2,1,19,5%,Nein,Ja,SV Empor Berlin II,IV,NA,Daniel Alankus,0.61
SV Empor Berlin II,4-4-2,1,19,5%,Nein,Ja,SV Empor Berlin II,ST,9,Demba Mendy,0.466
SV Empor Berlin II,4-4-2,1,19,5%,Nein,Ja,SV Empor Berlin II,RV,2,Pascal Bräkow,0.461
SV Empor Berlin II,4-4-2,1,19,5%,Nein,Ja,SV Empor Berlin II,ZM,NA,Falk Marquard,0.437
SV Empor Berlin II,4-4-2,1,19,5%,Nein,Ja,SV Empor Berlin II,ZM,20,Laurens Cerny,0.437
SV Empor Berlin II,4-4-2,1,19,5%,Nein,Ja,SV Empor Berlin II,LM,10,Leon Drannaschk,0.412
SV Empor Berlin II,4-4-2,1,19,5%,Nein,Ja,SV Empor Berlin II,ST,23,Nico Bochnia,0.38
SV Empor Berlin II,4-4-2,1,19,5%,Nein,Ja,SV Empor Berlin II,RM,NA,Luis Ploschenz,0.336
SV Empor Berlin II,4-5-1,2,19,11%,Nein,Ja,SV Empor Berlin II,IV,NA,Stanley Schulz,2.693
SV Empor Berlin II,4-5-1,2,19,11%,Nein,Ja,SV Empor Berlin II,LV,NA,David Schäfer,0.7
SV Empor Berlin II,4-5-1,2,19,11%,Nein,Ja,SV Empor Berlin II,TW,23,Oskar Kühn,0.667
SV Empor Berlin II,4-5-1,2,19,11%,Nein,Ja,SV Empor Berlin II,IV,NA,Daniel Alankus,0.61
SV Empor Berlin II,4-5-1,2,19,11%,Nein,Ja,SV Empor Berlin II,ST,9,Demba Mendy,0.466
SV Empor Berlin II,4-5-1,2,19,11%,Nein,Ja,SV Empor Berlin II,RV,2,Pascal Bräkow,0.461
SV Empor Berlin II,4-5-1,2,19,11%,Nein,Ja,SV Empor Berlin II,ZM,NA,Falk Marquard,0.437
SV Empor Berlin II,4-5-1,2,19,11%,Nein,Ja,SV Empor Berlin II,ZM,20,Laurens Cerny,0.437
SV Empor Berlin II,4-5-1,2,19,11%,Nein,Ja,SV Empor Berlin II,LM,10,Leon Drannaschk,0.412
SV Empor Berlin II,4-5-1,2,19,11%,Nein,Ja,SV Empor Berlin II,ZM,11,Dennis Seiler,0.391
SV Empor Berlin II,4-5-1,2,19,11%,Nein,Ja,SV Empor Berlin II,RM,NA,Luis Ploschenz,0.336
SV Stern Britz 1889,3-2-3-2,1,20,5%,Ja,Nein,SV Stern Britz 1889,ZDM,NA,Yusuf Yildirim,0.813
SV Stern Britz 1889,3-2-3-2,1,20,5%,Ja,Nein,SV Stern Britz 1889,RM,NA,Kevin Schneider,0.794
SV Stern Britz 1889,3-2-3-2,1,20,5%,Ja,Nein,SV Stern Britz 1889,IV,23,Andre Schulz,0.595
SV Stern Britz 1889,3-2-3-2,1,20,5%,Ja,Nein,SV Stern Britz 1889,LM,NA,Christopher Schneider,0.499
SV Stern Britz 1889,3-2-3-2,1,20,5%,Ja,Nein,SV Stern Britz 1889,TW,1,Timo Ziebarth,0.476
SV Stern Britz 1889,3-2-3-2,1,20,5%,Ja,Nein,SV Stern Britz 1889,ST,7,Dustin Sik,0.456
SV Stern Britz 1889,3-2-3-2,1,20,5%,Ja,Nein,SV Stern Britz 1889,ZDM,22,Luca Wojan,0.446
SV Stern Britz 1889,3-2-3-2,1,20,5%,Ja,Nein,SV Stern Britz 1889,IV,NA,Timo Brei,0.415
SV Stern Britz 1889,3-2-3-2,1,20,5%,Ja,Nein,SV Stern Britz 1889,ST,20,Shaker Shawrdi,0.36
SV Stern Britz 1889,3-2-3-2,1,20,5%,Ja,Nein,SV Stern Britz 1889,ZOM,19,Oguzhan Duman,0.357
SV Stern Britz 1889,3-2-3-2,1,20,5%,Ja,Nein,SV Stern Britz 1889,IV,5,Miran Aykus,0.342
SV Stern Britz 1889,3-4-3,2,20,10%,Ja,Nein,SV Stern Britz 1889,ZM,NA,Marc Anthony Weisse,0.896
SV Stern Britz 1889,3-4-3,2,20,10%,Ja,Nein,SV Stern Britz 1889,RM,NA,Kevin Schneider,0.794
SV Stern Britz 1889,3-4-3,2,20,10%,Ja,Nein,SV Stern Britz 1889,ZM,2,Tommes Diallo,0.709
SV Stern Britz 1889,3-4-3,2,20,10%,Ja,Nein,SV Stern Britz 1889,IV,23,Andre Schulz,0.595
SV Stern Britz 1889,3-4-3,2,20,10%,Ja,Nein,SV Stern Britz 1889,LM,NA,Christopher Schneider,0.499
SV Stern Britz 1889,3-4-3,2,20,10%,Ja,Nein,SV Stern Britz 1889,TW,1,Timo Ziebarth,0.476
SV Stern Britz 1889,3-4-3,2,20,10%,Ja,Nein,SV Stern Britz 1889,ST,7,Dustin Sik,0.456
SV Stern Britz 1889,3-4-3,2,20,10%,Ja,Nein,SV Stern Britz 1889,IV,NA,Timo Brei,0.415
SV Stern Britz 1889,3-4-3,2,20,10%,Ja,Nein,SV Stern Britz 1889,ST,20,Shaker Shawrdi,0.36
SV Stern Britz 1889,3-4-3,2,20,10%,Ja,Nein,SV Stern Britz 1889,ST,19,Oguzhan Duman,0.357
SV Stern Britz 1889,3-4-3,2,20,10%,Ja,Nein,SV Stern Britz 1889,IV,5,Miran Aykus,0.342
SV Stern Britz 1889,4-1-4-1,1,20,5%,Nein,Ja,SV Stern Britz 1889,ZDM,NA,Yusuf Yildirim,0.813
SV Stern Britz 1889,4-1-4-1,1,20,5%,Nein,Ja,SV Stern Britz 1889,RM,NA,Kevin Schneider,0.794
SV Stern Britz 1889,4-1-4-1,1,20,5%,Nein,Ja,SV Stern Britz 1889,RV,2,Tommes Diallo,0.709
SV Stern Britz 1889,4-1-4-1,1,20,5%,Nein,Ja,SV Stern Britz 1889,IV,23,Andre Schulz,0.595
SV Stern Britz 1889,4-1-4-1,1,20,5%,Nein,Ja,SV Stern Britz 1889,LM,NA,Christopher Schneider,0.499
SV Stern Britz 1889,4-1-4-1,1,20,5%,Nein,Ja,SV Stern Britz 1889,TW,1,Timo Ziebarth,0.476
SV Stern Britz 1889,4-1-4-1,1,20,5%,Nein,Ja,SV Stern Britz 1889,ST,7,Dustin Sik,0.456
SV Stern Britz 1889,4-1-4-1,1,20,5%,Nein,Ja,SV Stern Britz 1889,IV,NA,Timo Brei,0.415
SV Stern Britz 1889,4-1-4-1,1,20,5%,Nein,Ja,SV Stern Britz 1889,LV,6,Timo Höhna,0.379
SV Stern Britz 1889,4-1-4-1,1,20,5%,Nein,Ja,SV Stern Britz 1889,ZOM,19,Oguzhan Duman,0.357
SV Stern Britz 1889,4-1-4-1,1,20,5%,Nein,Ja,SV Stern Britz 1889,ZOM,15,Ali Mert Koca,0.32
SV Stern Britz 1889,4-2-3-1,10,20,50%,Nein,Ja,SV Stern Britz 1889,ZDM,NA,Yusuf Yildirim,0.813
SV Stern Britz 1889,4-2-3-1,10,20,50%,Nein,Ja,SV Stern Britz 1889,RM,NA,Kevin Schneider,0.794
SV Stern Britz 1889,4-2-3-1,10,20,50%,Nein,Ja,SV Stern Britz 1889,RV,2,Tommes Diallo,0.709
SV Stern Britz 1889,4-2-3-1,10,20,50%,Nein,Ja,SV Stern Britz 1889,IV,23,Andre Schulz,0.595
SV Stern Britz 1889,4-2-3-1,10,20,50%,Nein,Ja,SV Stern Britz 1889,LM,NA,Christopher Schneider,0.499
SV Stern Britz 1889,4-2-3-1,10,20,50%,Nein,Ja,SV Stern Britz 1889,TW,1,Timo Ziebarth,0.476
SV Stern Britz 1889,4-2-3-1,10,20,50%,Nein,Ja,SV Stern Britz 1889,ST,7,Dustin Sik,0.456
SV Stern Britz 1889,4-2-3-1,10,20,50%,Nein,Ja,SV Stern Britz 1889,ZDM,22,Luca Wojan,0.446
SV Stern Britz 1889,4-2-3-1,10,20,50%,Nein,Ja,SV Stern Britz 1889,IV,NA,Timo Brei,0.415
SV Stern Britz 1889,4-2-3-1,10,20,50%,Nein,Ja,SV Stern Britz 1889,LV,6,Timo Höhna,0.379
SV Stern Britz 1889,4-2-3-1,10,20,50%,Nein,Ja,SV Stern Britz 1889,ZOM,19,Oguzhan Duman,0.357
SV Stern Britz 1889,4-3-3,3,20,15%,Nein,Ja,SV Stern Britz 1889,ZM,NA,Marc Anthony Weisse,0.896
SV Stern Britz 1889,4-3-3,3,20,15%,Nein,Ja,SV Stern Britz 1889,RM,NA,Kevin Schneider,0.794
SV Stern Britz 1889,4-3-3,3,20,15%,Nein,Ja,SV Stern Britz 1889,ZM,2,Tommes Diallo,0.709
SV Stern Britz 1889,4-3-3,3,20,15%,Nein,Ja,SV Stern Britz 1889,IV,23,Andre Schulz,0.595
SV Stern Britz 1889,4-3-3,3,20,15%,Nein,Ja,SV Stern Britz 1889,LM,NA,Christopher Schneider,0.499
SV Stern Britz 1889,4-3-3,3,20,15%,Nein,Ja,SV Stern Britz 1889,TW,1,Timo Ziebarth,0.476
SV Stern Britz 1889,4-3-3,3,20,15%,Nein,Ja,SV Stern Britz 1889,ST,7,Dustin Sik,0.456
SV Stern Britz 1889,4-3-3,3,20,15%,Nein,Ja,SV Stern Britz 1889,ZM,22,Luca Wojan,0.446
SV Stern Britz 1889,4-3-3,3,20,15%,Nein,Ja,SV Stern Britz 1889,IV,NA,Timo Brei,0.415
SV Stern Britz 1889,4-3-3,3,20,15%,Nein,Ja,SV Stern Britz 1889,LV,6,Timo Höhna,0.379
SV Stern Britz 1889,4-3-3,3,20,15%,Nein,Ja,SV Stern Britz 1889,RV,26,Naim Senay,0.311
SV Stern Britz 1889,4-4-1-1,2,20,10%,Nein,Ja,SV Stern Britz 1889,ZM,NA,Marc Anthony Weisse,0.896
SV Stern Britz 1889,4-4-1-1,2,20,10%,Nein,Ja,SV Stern Britz 1889,RM,NA,Kevin Schneider,0.794
SV Stern Britz 1889,4-4-1-1,2,20,10%,Nein,Ja,SV Stern Britz 1889,ZM,2,Tommes Diallo,0.709
SV Stern Britz 1889,4-4-1-1,2,20,10%,Nein,Ja,SV Stern Britz 1889,IV,23,Andre Schulz,0.595
SV Stern Britz 1889,4-4-1-1,2,20,10%,Nein,Ja,SV Stern Britz 1889,LM,NA,Christopher Schneider,0.499
SV Stern Britz 1889,4-4-1-1,2,20,10%,Nein,Ja,SV Stern Britz 1889,TW,1,Timo Ziebarth,0.476
SV Stern Britz 1889,4-4-1-1,2,20,10%,Nein,Ja,SV Stern Britz 1889,ST,7,Dustin Sik,0.456
SV Stern Britz 1889,4-4-1-1,2,20,10%,Nein,Ja,SV Stern Britz 1889,IV,NA,Timo Brei,0.415
SV Stern Britz 1889,4-4-1-1,2,20,10%,Nein,Ja,SV Stern Britz 1889,LV,6,Timo Höhna,0.379
SV Stern Britz 1889,4-4-1-1,2,20,10%,Nein,Ja,SV Stern Britz 1889,ST,20,Shaker Shawrdi,0.36
SV Stern Britz 1889,4-4-1-1,2,20,10%,Nein,Ja,SV Stern Britz 1889,RV,26,Naim Senay,0.311
TSV Rudow Berlin,3-2-3-2,3,20,15%,Ja,Nein,TSV Rudow Berlin,TW,NA,Leon Merke,0.91
TSV Rudow Berlin,3-2-3-2,3,20,15%,Ja,Nein,TSV Rudow Berlin,IV,4,Linus Fürstenow,0.809
TSV Rudow Berlin,3-2-3-2,3,20,15%,Ja,Nein,TSV Rudow Berlin,IV,13,Elias Burda,0.786
TSV Rudow Berlin,3-2-3-2,3,20,15%,Ja,Nein,TSV Rudow Berlin,RM,20,Patrick Maykowski,0.774
TSV Rudow Berlin,3-2-3-2,3,20,15%,Ja,Nein,TSV Rudow Berlin,ZDM,17,Mohammed Hassane,0.766
TSV Rudow Berlin,3-2-3-2,3,20,15%,Ja,Nein,TSV Rudow Berlin,ST,9,Matteo Günther,0.759
TSV Rudow Berlin,3-2-3-2,3,20,15%,Ja,Nein,TSV Rudow Berlin,ZOM,10,Melih Hortum,0.714
TSV Rudow Berlin,3-2-3-2,3,20,15%,Ja,Nein,TSV Rudow Berlin,LM,7,Nana Kwame Badu-Amoah,0.69
TSV Rudow Berlin,3-2-3-2,3,20,15%,Ja,Nein,TSV Rudow Berlin,IV,3,Jonas Becker,0.685
TSV Rudow Berlin,3-2-3-2,3,20,15%,Ja,Nein,TSV Rudow Berlin,ZDM,8,Alexander Wuthe,0.675
TSV Rudow Berlin,3-2-3-2,3,20,15%,Ja,Nein,TSV Rudow Berlin,ST,24,Talha Sennur,0.662
TSV Rudow Berlin,3-4-1-2,6,20,30%,Ja,Nein,TSV Rudow Berlin,TW,NA,Leon Merke,0.91
TSV Rudow Berlin,3-4-1-2,6,20,30%,Ja,Nein,TSV Rudow Berlin,IV,4,Linus Fürstenow,0.809
TSV Rudow Berlin,3-4-1-2,6,20,30%,Ja,Nein,TSV Rudow Berlin,IV,13,Elias Burda,0.786
TSV Rudow Berlin,3-4-1-2,6,20,30%,Ja,Nein,TSV Rudow Berlin,RM,20,Patrick Maykowski,0.774
TSV Rudow Berlin,3-4-1-2,6,20,30%,Ja,Nein,TSV Rudow Berlin,ZDM,17,Mohammed Hassane,0.766
TSV Rudow Berlin,3-4-1-2,6,20,30%,Ja,Nein,TSV Rudow Berlin,ST,9,Matteo Günther,0.759
TSV Rudow Berlin,3-4-1-2,6,20,30%,Ja,Nein,TSV Rudow Berlin,ZOM,10,Melih Hortum,0.714
TSV Rudow Berlin,3-4-1-2,6,20,30%,Ja,Nein,TSV Rudow Berlin,LM,7,Nana Kwame Badu-Amoah,0.69
TSV Rudow Berlin,3-4-1-2,6,20,30%,Ja,Nein,TSV Rudow Berlin,IV,3,Jonas Becker,0.685
TSV Rudow Berlin,3-4-1-2,6,20,30%,Ja,Nein,TSV Rudow Berlin,ZDM,8,Alexander Wuthe,0.675
TSV Rudow Berlin,3-4-1-2,6,20,30%,Ja,Nein,TSV Rudow Berlin,ST,24,Talha Sennur,0.662
TSV Rudow Berlin,3-4-3,3,20,15%,Ja,Nein,TSV Rudow Berlin,TW,NA,Leon Merke,0.91
TSV Rudow Berlin,3-4-3,3,20,15%,Ja,Nein,TSV Rudow Berlin,IV,4,Linus Fürstenow,0.809
TSV Rudow Berlin,3-4-3,3,20,15%,Ja,Nein,TSV Rudow Berlin,IV,13,Elias Burda,0.786
TSV Rudow Berlin,3-4-3,3,20,15%,Ja,Nein,TSV Rudow Berlin,RM,20,Patrick Maykowski,0.774
TSV Rudow Berlin,3-4-3,3,20,15%,Ja,Nein,TSV Rudow Berlin,ZM,17,Mohammed Hassane,0.766
TSV Rudow Berlin,3-4-3,3,20,15%,Ja,Nein,TSV Rudow Berlin,ST,9,Matteo Günther,0.759
TSV Rudow Berlin,3-4-3,3,20,15%,Ja,Nein,TSV Rudow Berlin,ZM,10,Melih Hortum,0.714
TSV Rudow Berlin,3-4-3,3,20,15%,Ja,Nein,TSV Rudow Berlin,LM,7,Nana Kwame Badu-Amoah,0.69
TSV Rudow Berlin,3-4-3,3,20,15%,Ja,Nein,TSV Rudow Berlin,IV,3,Jonas Becker,0.685
TSV Rudow Berlin,3-4-3,3,20,15%,Ja,Nein,TSV Rudow Berlin,ST,24,Talha Sennur,0.662
TSV Rudow Berlin,3-4-3,3,20,15%,Ja,Nein,TSV Rudow Berlin,ST,11,Samet Sennur,0.575
TSV Rudow Berlin,3-5-2,1,20,5%,Ja,Nein,TSV Rudow Berlin,TW,NA,Leon Merke,0.91
TSV Rudow Berlin,3-5-2,1,20,5%,Ja,Nein,TSV Rudow Berlin,IV,4,Linus Fürstenow,0.809
TSV Rudow Berlin,3-5-2,1,20,5%,Ja,Nein,TSV Rudow Berlin,IV,13,Elias Burda,0.786
TSV Rudow Berlin,3-5-2,1,20,5%,Ja,Nein,TSV Rudow Berlin,RM,20,Patrick Maykowski,0.774
TSV Rudow Berlin,3-5-2,1,20,5%,Ja,Nein,TSV Rudow Berlin,ZM,17,Mohammed Hassane,0.766
TSV Rudow Berlin,3-5-2,1,20,5%,Ja,Nein,TSV Rudow Berlin,ST,9,Matteo Günther,0.759
TSV Rudow Berlin,3-5-2,1,20,5%,Ja,Nein,TSV Rudow Berlin,ZM,10,Melih Hortum,0.714
TSV Rudow Berlin,3-5-2,1,20,5%,Ja,Nein,TSV Rudow Berlin,LM,7,Nana Kwame Badu-Amoah,0.69
TSV Rudow Berlin,3-5-2,1,20,5%,Ja,Nein,TSV Rudow Berlin,IV,3,Jonas Becker,0.685
TSV Rudow Berlin,3-5-2,1,20,5%,Ja,Nein,TSV Rudow Berlin,ST,24,Talha Sennur,0.662
TSV Rudow Berlin,3-5-2,1,20,5%,Ja,Nein,TSV Rudow Berlin,ZM,NA,Aron Murseli,0.569
TSV Rudow Berlin,3-6-1,1,20,5%,Ja,Nein,TSV Rudow Berlin,TW,NA,Leon Merke,0.91
TSV Rudow Berlin,3-6-1,1,20,5%,Ja,Nein,TSV Rudow Berlin,IV,4,Linus Fürstenow,0.809
TSV Rudow Berlin,3-6-1,1,20,5%,Ja,Nein,TSV Rudow Berlin,IV,13,Elias Burda,0.786
TSV Rudow Berlin,3-6-1,1,20,5%,Ja,Nein,TSV Rudow Berlin,RM,20,Patrick Maykowski,0.774
TSV Rudow Berlin,3-6-1,1,20,5%,Ja,Nein,TSV Rudow Berlin,ZM,17,Mohammed Hassane,0.766
TSV Rudow Berlin,3-6-1,1,20,5%,Ja,Nein,TSV Rudow Berlin,ST,9,Matteo Günther,0.759
TSV Rudow Berlin,3-6-1,1,20,5%,Ja,Nein,TSV Rudow Berlin,ZM,10,Melih Hortum,0.714
TSV Rudow Berlin,3-6-1,1,20,5%,Ja,Nein,TSV Rudow Berlin,LM,7,Nana Kwame Badu-Amoah,0.69
TSV Rudow Berlin,3-6-1,1,20,5%,Ja,Nein,TSV Rudow Berlin,IV,3,Jonas Becker,0.685
TSV Rudow Berlin,3-6-1,1,20,5%,Ja,Nein,TSV Rudow Berlin,ZM,NA,Aron Murseli,0.569
TSV Rudow Berlin,3-6-1,1,20,5%,Ja,Nein,TSV Rudow Berlin,ZM,23,Dominik Thonfeld,0.156
TSV Rudow Berlin,4-4-2,5,20,25%,Nein,Ja,TSV Rudow Berlin,TW,NA,Leon Merke,0.91
TSV Rudow Berlin,4-4-2,5,20,25%,Nein,Ja,TSV Rudow Berlin,IV,4,Linus Fürstenow,0.809
TSV Rudow Berlin,4-4-2,5,20,25%,Nein,Ja,TSV Rudow Berlin,IV,13,Elias Burda,0.786
TSV Rudow Berlin,4-4-2,5,20,25%,Nein,Ja,TSV Rudow Berlin,RM,20,Patrick Maykowski,0.774
TSV Rudow Berlin,4-4-2,5,20,25%,Nein,Ja,TSV Rudow Berlin,ZM,17,Mohammed Hassane,0.766
TSV Rudow Berlin,4-4-2,5,20,25%,Nein,Ja,TSV Rudow Berlin,ST,9,Matteo Günther,0.759
TSV Rudow Berlin,4-4-2,5,20,25%,Nein,Ja,TSV Rudow Berlin,ZM,10,Melih Hortum,0.714
TSV Rudow Berlin,4-4-2,5,20,25%,Nein,Ja,TSV Rudow Berlin,LM,7,Nana Kwame Badu-Amoah,0.69
TSV Rudow Berlin,4-4-2,5,20,25%,Nein,Ja,TSV Rudow Berlin,ST,24,Talha Sennur,0.662
TSV Rudow Berlin,4-4-2,5,20,25%,Nein,Ja,TSV Rudow Berlin,LV,NA,Lucas Robbin Bähr,0.61
TSV Rudow Berlin,4-4-2,5,20,25%,Nein,Ja,TSV Rudow Berlin,RV,21,Abdullah Bayram,0.534
Türkiyemspor Berlin,3-4-3,1,20,5%,Ja,Nein,Türkiyemspor Berlin,ZM,NA,Abdoulaye Djibril Diallo,0.786
Türkiyemspor Berlin,3-4-3,1,20,5%,Ja,Nein,Türkiyemspor Berlin,RM,25,Enes Uzun,0.609
Türkiyemspor Berlin,3-4-3,1,20,5%,Ja,Nein,Türkiyemspor Berlin,LM,21,Tolgahan Can Eskin,0.577
Türkiyemspor Berlin,3-4-3,1,20,5%,Ja,Nein,Türkiyemspor Berlin,ST,5,Omid Saberdest,0.557
Türkiyemspor Berlin,3-4-3,1,20,5%,Ja,Nein,Türkiyemspor Berlin,ZM,6,Amon Simunovic,0.541
Türkiyemspor Berlin,3-4-3,1,20,5%,Ja,Nein,Türkiyemspor Berlin,IV,3,Kenan Demir,0.534
Türkiyemspor Berlin,3-4-3,1,20,5%,Ja,Nein,Türkiyemspor Berlin,TW,13,Ertugrul Aktas,0.51
Türkiyemspor Berlin,3-4-3,1,20,5%,Ja,Nein,Türkiyemspor Berlin,IV,11,Mustafa Kemal Karaman,0.454
Türkiyemspor Berlin,3-4-3,1,20,5%,Ja,Nein,Türkiyemspor Berlin,IV,32,Deniz Karakus,0.42
Türkiyemspor Berlin,3-4-3,1,20,5%,Ja,Nein,Türkiyemspor Berlin,ST,NA,Volkan Neziroglu,0.407
Türkiyemspor Berlin,3-4-3,1,20,5%,Ja,Nein,Türkiyemspor Berlin,ST,NA,Mehmet Tunay,0.39
Türkiyemspor Berlin,4-1-4-1,4,20,20%,Nein,Ja,Türkiyemspor Berlin,RV,NA,Abdoulaye Djibril Diallo,0.786
Türkiyemspor Berlin,4-1-4-1,4,20,20%,Nein,Ja,Türkiyemspor Berlin,ZOM,4,Görkem Yilmaz,0.644
Türkiyemspor Berlin,4-1-4-1,4,20,20%,Nein,Ja,Türkiyemspor Berlin,RM,25,Enes Uzun,0.609
Türkiyemspor Berlin,4-1-4-1,4,20,20%,Nein,Ja,Türkiyemspor Berlin,LM,21,Tolgahan Can Eskin,0.577
Türkiyemspor Berlin,4-1-4-1,4,20,20%,Nein,Ja,Türkiyemspor Berlin,ZOM,5,Omid Saberdest,0.557
Türkiyemspor Berlin,4-1-4-1,4,20,20%,Nein,Ja,Türkiyemspor Berlin,ZDM,6,Amon Simunovic,0.541
Türkiyemspor Berlin,4-1-4-1,4,20,20%,Nein,Ja,Türkiyemspor Berlin,IV,3,Kenan Demir,0.534
Türkiyemspor Berlin,4-1-4-1,4,20,20%,Nein,Ja,Türkiyemspor Berlin,TW,13,Ertugrul Aktas,0.51
Türkiyemspor Berlin,4-1-4-1,4,20,20%,Nein,Ja,Türkiyemspor Berlin,LV,36,Deren Yoldas Emre,0.489
Türkiyemspor Berlin,4-1-4-1,4,20,20%,Nein,Ja,Türkiyemspor Berlin,IV,11,Mustafa Kemal Karaman,0.454
Türkiyemspor Berlin,4-1-4-1,4,20,20%,Nein,Ja,Türkiyemspor Berlin,ST,NA,Volkan Neziroglu,0.407
Türkiyemspor Berlin,4-2-3-1,11,20,55%,Nein,Ja,Türkiyemspor Berlin,RV,NA,Abdoulaye Djibril Diallo,0.786
Türkiyemspor Berlin,4-2-3-1,11,20,55%,Nein,Ja,Türkiyemspor Berlin,ZOM,4,Görkem Yilmaz,0.644
Türkiyemspor Berlin,4-2-3-1,11,20,55%,Nein,Ja,Türkiyemspor Berlin,RM,25,Enes Uzun,0.609
Türkiyemspor Berlin,4-2-3-1,11,20,55%,Nein,Ja,Türkiyemspor Berlin,LM,21,Tolgahan Can Eskin,0.577
Türkiyemspor Berlin,4-2-3-1,11,20,55%,Nein,Ja,Türkiyemspor Berlin,ST,5,Omid Saberdest,0.557
Türkiyemspor Berlin,4-2-3-1,11,20,55%,Nein,Ja,Türkiyemspor Berlin,ZDM,6,Amon Simunovic,0.541
Türkiyemspor Berlin,4-2-3-1,11,20,55%,Nein,Ja,Türkiyemspor Berlin,IV,3,Kenan Demir,0.534
Türkiyemspor Berlin,4-2-3-1,11,20,55%,Nein,Ja,Türkiyemspor Berlin,ZDM,8,Ömer Tanis,0.521
Türkiyemspor Berlin,4-2-3-1,11,20,55%,Nein,Ja,Türkiyemspor Berlin,TW,13,Ertugrul Aktas,0.51
Türkiyemspor Berlin,4-2-3-1,11,20,55%,Nein,Ja,Türkiyemspor Berlin,LV,36,Deren Yoldas Emre,0.489
Türkiyemspor Berlin,4-2-3-1,11,20,55%,Nein,Ja,Türkiyemspor Berlin,IV,11,Mustafa Kemal Karaman,0.454
Türkiyemspor Berlin,4-4-2,2,20,10%,Nein,Ja,Türkiyemspor Berlin,ZM,NA,Abdoulaye Djibril Diallo,0.786
