Team,Formation,Anzahl,Total_Spiele,Wahrscheinlichkeit,dreier_kette,vierer_kette,Starting11_Team,Starting11_Position,Starting11_Nummer,Starting11_Name,Starting11_Weighted_Score
FSV Berolina Stralau 1901,4-3-3,1,24,4%,Nein,Ja,FSV Berolina Stralau 1901,IV,3,Georg Schönfelder,0.648
FSV Berolina Stralau 1901,4-3-3,1,24,4%,Nein,Ja,FSV Berolina Stralau 1901,RM,15,Denis Rolke,0.63
FSV Berolina Stralau 1901,4-3-3,1,24,4%,Nein,Ja,FSV Berolina Stralau 1901,ZM,NA,Maximilian Weber,0.616
FSV Berolina Stralau 1901,4-3-3,1,24,4%,Nein,Ja,FSV Berolina Stralau 1901,TW,23,Andreas Friese,0.613
FSV Berolina Stralau 1901,4-3-3,1,24,4%,Nein,Ja,FSV Berolina Stralau 1901,IV,22,Ian Häberle,0.586
FSV Berolina Stralau 1901,4-3-3,1,24,4%,Nein,Ja,FSV Berolina Stralau 1901,LV,11,Yussef Jradi,0.567
FSV Berolina Stralau 1901,4-4-2,8,24,33%,Nein,Ja,FSV Berolina Stralau 1901,ST,NA,Robert Klessny,0.747
FSV Berolina Stralau 1901,4-4-2,8,24,33%,Nein,Ja,FSV Berolina Stralau 1901,RV,10,Ibrahim Diallo,0.737
FSV Berolina Stralau 1901,4-4-2,8,24,33%,Nein,Ja,FSV Berolina Stralau 1901,LM,12,Sebastian Heßler,0.702
FSV Berolina Stralau 1901,4-4-2,8,24,33%,Nein,Ja,FSV Berolina Stralau 1901,ZM,4,Tobias Reuter,0.66
FSV Berolina Stralau 1901,4-4-2,8,24,33%,Nein,Ja,FSV Berolina Stralau 1901,ZM,NA,Christopher Schwarz,0.651
FSV Berolina Stralau 1901,4-4-2,8,24,33%,Nein,Ja,FSV Berolina Stralau 1901,IV,3,Georg Schönfelder,0.648
FSV Berolina Stralau 1901,4-4-2,8,24,33%,Nein,Ja,FSV Berolina Stralau 1901,RM,15,Denis Rolke,0.63
FSV Berolina Stralau 1901,4-4-2,8,24,33%,Nein,Ja,FSV Berolina Stralau 1901,TW,23,Andreas Friese,0.613
FSV Berolina Stralau 1901,4-4-2,8,24,33%,Nein,Ja,FSV Berolina Stralau 1901,ST,9,Ole Bresemann,0.602
FSV Berolina Stralau 1901,4-4-2,8,24,33%,Nein,Ja,FSV Berolina Stralau 1901,IV,22,Ian Häberle,0.586
FSV Berolina Stralau 1901,4-4-2,8,24,33%,Nein,Ja,FSV Berolina Stralau 1901,LV,11,Yussef Jradi,0.567
Köpenicker FC,4-2-2-2,1,24,4%,Nein,Ja,Köpenicker FC,ZM,26,Rayk Stahnke,0.809
Köpenicker FC,4-2-2-2,1,24,4%,Nein,Ja,Köpenicker FC,TW,15,Felix Hartmann,0.806
Köpenicker FC,4-2-2-2,1,24,4%,Nein,Ja,Köpenicker FC,IV,6,Luca Carius,0.789
Köpenicker FC,4-2-2-2,1,24,4%,Nein,Ja,Köpenicker FC,ST,9,Dennis Bohnsack,0.76
Köpenicker FC,4-2-2-2,1,24,4%,Nein,Ja,Köpenicker FC,RM,11,Alexander Foth,0.737
Köpenicker FC,4-2-2-2,1,24,4%,Nein,Ja,Köpenicker FC,LV,27,Till Dietrich,0.691
Köpenicker FC,4-2-2-2,1,24,4%,Nein,Ja,Köpenicker FC,ZM,24,Felix Wittenburg,0.679
Köpenicker FC,4-2-2-2,1,24,4%,Nein,Ja,Köpenicker FC,RV,28,Philip Möhle,0.674
Köpenicker FC,4-2-2-2,1,24,4%,Nein,Ja,Köpenicker FC,IV,23,Tom-Niclas Hamann,0.673
Köpenicker FC,4-2-2-2,1,24,4%,Nein,Ja,Köpenicker FC,LM,10,Nicolas Tauschwitz,0.66
Köpenicker FC,4-2-2-2,1,24,4%,Nein,Ja,Köpenicker FC,ST,18,Roman Ilinseer,0.569
Köpenicker FC,4-3-3,2,24,8%,Nein,Ja,Köpenicker FC,ZM,26,Rayk Stahnke,0.809
Köpenicker FC,4-3-3,2,24,8%,Nein,Ja,Köpenicker FC,TW,15,Felix Hartmann,0.806
Köpenicker FC,4-3-3,2,24,8%,Nein,Ja,Köpenicker FC,IV,6,Luca Carius,0.789
Köpenicker FC,4-3-3,2,24,8%,Nein,Ja,Köpenicker FC,ST,9,Dennis Bohnsack,0.76
Köpenicker FC,4-3-3,2,24,8%,Nein,Ja,Köpenicker FC,RM,11,Alexander Foth,0.737
Köpenicker FC,4-3-3,2,24,8%,Nein,Ja,Köpenicker FC,LV,27,Till Dietrich,0.691
Köpenicker FC,4-3-3,2,24,8%,Nein,Ja,Köpenicker FC,ZM,24,Felix Wittenburg,0.679
Köpenicker FC,4-3-3,2,24,8%,Nein,Ja,Köpenicker FC,RV,28,Philip Möhle,0.674
Köpenicker FC,4-3-3,2,24,8%,Nein,Ja,Köpenicker FC,IV,23,Tom-Niclas Hamann,0.673
Köpenicker FC,4-3-3,2,24,8%,Nein,Ja,Köpenicker FC,LM,10,Nicolas Tauschwitz,0.66
Köpenicker FC,4-3-3,2,24,8%,Nein,Ja,Köpenicker FC,ZM,13,Tarek Borchmeier,0.595
Köpenicker FC,4-4-2,15,24,62%,Nein,Ja,Köpenicker FC,ZM,26,Rayk Stahnke,0.809
Köpenicker FC,4-4-2,15,24,62%,Nein,Ja,Köpenicker FC,TW,15,Felix Hartmann,0.806
Köpenicker FC,4-4-2,15,24,62%,Nein,Ja,Köpenicker FC,IV,6,Luca Carius,0.789
Köpenicker FC,4-4-2,15,24,62%,Nein,Ja,Köpenicker FC,ST,9,Dennis Bohnsack,0.76
Köpenicker FC,4-4-2,15,24,62%,Nein,Ja,Köpenicker FC,RM,11,Alexander Foth,0.737
Köpenicker FC,4-4-2,15,24,62%,Nein,Ja,Köpenicker FC,LV,27,Till Dietrich,0.691
Köpenicker FC,4-4-2,15,24,62%,Nein,Ja,Köpenicker FC,ZM,24,Felix Wittenburg,0.679
Köpenicker FC,4-4-2,15,24,62%,Nein,Ja,Köpenicker FC,RV,28,Philip Möhle,0.674
Köpenicker FC,4-4-2,15,24,62%,Nein,Ja,Köpenicker FC,IV,23,Tom-Niclas Hamann,0.673
Köpenicker FC,4-4-2,15,24,62%,Nein,Ja,Köpenicker FC,LM,10,Nicolas Tauschwitz,0.66
Köpenicker FC,4-4-2,15,24,62%,Nein,Ja,Köpenicker FC,ST,18,Roman Ilinseer,0.569
Köpenicker FC,4-5-1,6,24,25%,Nein,Ja,Köpenicker FC,ZM,26,Rayk Stahnke,0.809
Köpenicker FC,4-5-1,6,24,25%,Nein,Ja,Köpenicker FC,TW,15,Felix Hartmann,0.806
Köpenicker FC,4-5-1,6,24,25%,Nein,Ja,Köpenicker FC,IV,6,Luca Carius,0.789
Köpenicker FC,4-5-1,6,24,25%,Nein,Ja,Köpenicker FC,ST,9,Dennis Bohnsack,0.76
Köpenicker FC,4-5-1,6,24,25%,Nein,Ja,Köpenicker FC,RM,11,Alexander Foth,0.737
Köpenicker FC,4-5-1,6,24,25%,Nein,Ja,Köpenicker FC,LV,27,Till Dietrich,0.691
Köpenicker FC,4-5-1,6,24,25%,Nein,Ja,Köpenicker FC,ZM,24,Felix Wittenburg,0.679
Köpenicker FC,4-5-1,6,24,25%,Nein,Ja,Köpenicker FC,RV,28,Philip Möhle,0.674
Köpenicker FC,4-5-1,6,24,25%,Nein,Ja,Köpenicker FC,IV,23,Tom-Niclas Hamann,0.673
Köpenicker FC,4-5-1,6,24,25%,Nein,Ja,Köpenicker FC,LM,10,Nicolas Tauschwitz,0.66
Köpenicker FC,4-5-1,6,24,25%,Nein,Ja,Köpenicker FC,ZM,13,Tarek Borchmeier,0.595
SC Borsigwalde 1910,3-2-3-2,3,24,12%,Ja,Nein,SC Borsigwalde 1910,IV,2,Joao Victor Braga De Souza,0.98
SC Borsigwalde 1910,3-2-3-2,3,24,12%,Ja,Nein,SC Borsigwalde 1910,ST,10,Pedro Lucas Santanna Miranda Silva,0.976
SC Borsigwalde 1910,3-2-3-2,3,24,12%,Ja,Nein,SC Borsigwalde 1910,IV,4,Mahmoud Akkaoui,0.878
SC Borsigwalde 1910,3-2-3-2,3,24,12%,Ja,Nein,SC Borsigwalde 1910,RM,3,Mohammed Yaqoobi,0.73
SC Borsigwalde 1910,3-2-3-2,3,24,12%,Ja,Nein,SC Borsigwalde 1910,ST,14,Magnus Crone,0.684
SC Borsigwalde 1910,3-2-3-2,3,24,12%,Ja,Nein,SC Borsigwalde 1910,ZDM,8,Michel Stefaniszin,0.682
SC Borsigwalde 1910,3-2-3-2,3,24,12%,Ja,Nein,SC Borsigwalde 1910,TW,23,Tobias Knetsch,0.677
SC Borsigwalde 1910,3-2-3-2,3,24,12%,Ja,Nein,SC Borsigwalde 1910,IV,29,Kevin Kummer,0.673
SC Borsigwalde 1910,3-2-3-2,3,24,12%,Ja,Nein,SC Borsigwalde 1910,ZDM,18,Riccardo Ciao,0.661
SC Borsigwalde 1910,3-2-3-2,3,24,12%,Ja,Nein,SC Borsigwalde 1910,LM,19,Marcel Bubner,0.593
SC Borsigwalde 1910,3-2-3-2,3,24,12%,Ja,Nein,SC Borsigwalde 1910,ZOM,13,Furkan Yildirim,0.567
SC Borsigwalde 1910,3-6-1,1,24,4%,Ja,Nein,SC Borsigwalde 1910,IV,2,Joao Victor Braga De Souza,0.98
SC Borsigwalde 1910,3-6-1,1,24,4%,Ja,Nein,SC Borsigwalde 1910,ST,10,Pedro Lucas Santanna Miranda Silva,0.976
SC Borsigwalde 1910,3-6-1,1,24,4%,Ja,Nein,SC Borsigwalde 1910,IV,4,Mahmoud Akkaoui,0.878
SC Borsigwalde 1910,3-6-1,1,24,4%,Ja,Nein,SC Borsigwalde 1910,RM,3,Mohammed Yaqoobi,0.73
SC Borsigwalde 1910,3-6-1,1,24,4%,Ja,Nein,SC Borsigwalde 1910,ZM,8,Michel Stefaniszin,0.682
SC Borsigwalde 1910,3-6-1,1,24,4%,Ja,Nein,SC Borsigwalde 1910,TW,23,Tobias Knetsch,0.677
SC Borsigwalde 1910,3-6-1,1,24,4%,Ja,Nein,SC Borsigwalde 1910,IV,29,Kevin Kummer,0.673
SC Borsigwalde 1910,3-6-1,1,24,4%,Ja,Nein,SC Borsigwalde 1910,LM,19,Marcel Bubner,0.593
SC Borsigwalde 1910,3-6-1,1,24,4%,Ja,Nein,SC Borsigwalde 1910,ZM,21,Kai Neumann,0.386
SC Borsigwalde 1910,4-1-4-1,1,24,4%,Nein,Ja,SC Borsigwalde 1910,IV,2,Joao Victor Braga De Souza,0.98
SC Borsigwalde 1910,4-1-4-1,1,24,4%,Nein,Ja,SC Borsigwalde 1910,ST,10,Pedro Lucas Santanna Miranda Silva,0.976
SC Borsigwalde 1910,4-1-4-1,1,24,4%,Nein,Ja,SC Borsigwalde 1910,IV,4,Mahmoud Akkaoui,0.878
SC Borsigwalde 1910,4-1-4-1,1,24,4%,Nein,Ja,SC Borsigwalde 1910,LV,3,Mohammed Yaqoobi,0.73
SC Borsigwalde 1910,4-1-4-1,1,24,4%,Nein,Ja,SC Borsigwalde 1910,RM,14,Magnus Crone,0.684
SC Borsigwalde 1910,4-1-4-1,1,24,4%,Nein,Ja,SC Borsigwalde 1910,ZDM,8,Michel Stefaniszin,0.682
SC Borsigwalde 1910,4-1-4-1,1,24,4%,Nein,Ja,SC Borsigwalde 1910,TW,23,Tobias Knetsch,0.677
SC Borsigwalde 1910,4-1-4-1,1,24,4%,Nein,Ja,SC Borsigwalde 1910,ZOM,18,Riccardo Ciao,0.661
SC Borsigwalde 1910,4-1-4-1,1,24,4%,Nein,Ja,SC Borsigwalde 1910,LM,19,Marcel Bubner,0.593
SC Borsigwalde 1910,4-1-4-1,1,24,4%,Nein,Ja,SC Borsigwalde 1910,RV,NA,David Chukwu,0.58
SC Borsigwalde 1910,4-1-4-1,1,24,4%,Nein,Ja,SC Borsigwalde 1910,ZOM,13,Furkan Yildirim,0.567
SC Borsigwalde 1910,4-2-3-1,14,24,58%,Nein,Ja,SC Borsigwalde 1910,IV,2,Joao Victor Braga De Souza,0.98
SC Borsigwalde 1910,4-2-3-1,14,24,58%,Nein,Ja,SC Borsigwalde 1910,ST,10,Pedro Lucas Santanna Miranda Silva,0.976
SC Borsigwalde 1910,4-2-3-1,14,24,58%,Nein,Ja,SC Borsigwalde 1910,IV,4,Mahmoud Akkaoui,0.878
SC Borsigwalde 1910,4-2-3-1,14,24,58%,Nein,Ja,SC Borsigwalde 1910,LV,3,Mohammed Yaqoobi,0.73
SC Borsigwalde 1910,4-2-3-1,14,24,58%,Nein,Ja,SC Borsigwalde 1910,RM,14,Magnus Crone,0.684
SC Borsigwalde 1910,4-2-3-1,14,24,58%,Nein,Ja,SC Borsigwalde 1910,ZDM,8,Michel Stefaniszin,0.682
SC Borsigwalde 1910,4-2-3-1,14,24,58%,Nein,Ja,SC Borsigwalde 1910,TW,23,Tobias Knetsch,0.677
SC Borsigwalde 1910,4-2-3-1,14,24,58%,Nein,Ja,SC Borsigwalde 1910,ZDM,29,Kevin Kummer,0.673
SC Borsigwalde 1910,4-2-3-1,14,24,58%,Nein,Ja,SC Borsigwalde 1910,ZOM,18,Riccardo Ciao,0.661
SC Borsigwalde 1910,4-2-3-1,14,24,58%,Nein,Ja,SC Borsigwalde 1910,LM,19,Marcel Bubner,0.593
SC Borsigwalde 1910,4-2-3-1,14,24,58%,Nein,Ja,SC Borsigwalde 1910,RV,NA,David Chukwu,0.58
SC Borsigwalde 1910,4-4-1-1,1,24,4%,Nein,Ja,SC Borsigwalde 1910,IV,2,Joao Victor Braga De Souza,0.98
SC Borsigwalde 1910,4-4-1-1,1,24,4%,Nein,Ja,SC Borsigwalde 1910,ST,10,Pedro Lucas Santanna Miranda Silva,0.976
SC Borsigwalde 1910,4-4-1-1,1,24,4%,Nein,Ja,SC Borsigwalde 1910,IV,4,Mahmoud Akkaoui,0.878
SC Borsigwalde 1910,4-4-1-1,1,24,4%,Nein,Ja,SC Borsigwalde 1910,LV,3,Mohammed Yaqoobi,0.73
SC Borsigwalde 1910,4-4-1-1,1,24,4%,Nein,Ja,SC Borsigwalde 1910,RM,14,Magnus Crone,0.684
SC Borsigwalde 1910,4-4-1-1,1,24,4%,Nein,Ja,SC Borsigwalde 1910,ZM,8,Michel Stefaniszin,0.682
SC Borsigwalde 1910,4-4-1-1,1,24,4%,Nein,Ja,SC Borsigwalde 1910,TW,23,Tobias Knetsch,0.677
SC Borsigwalde 1910,4-4-1-1,1,24,4%,Nein,Ja,SC Borsigwalde 1910,ST,NA,Marcel Knaack,0.597
SC Borsigwalde 1910,4-4-1-1,1,24,4%,Nein,Ja,SC Borsigwalde 1910,LM,19,Marcel Bubner,0.593
SC Borsigwalde 1910,4-4-1-1,1,24,4%,Nein,Ja,SC Borsigwalde 1910,RV,NA,David Chukwu,0.58
SC Borsigwalde 1910,4-4-1-1,1,24,4%,Nein,Ja,SC Borsigwalde 1910,ZM,21,Kai Neumann,0.386
SC Borsigwalde 1910,4-4-2,1,24,4%,Nein,Ja,SC Borsigwalde 1910,IV,2,Joao Victor Braga De Souza,0.98
SC Borsigwalde 1910,4-4-2,1,24,4%,Nein,Ja,SC Borsigwalde 1910,ST,10,Pedro Lucas Santanna Miranda Silva,0.976
SC Borsigwalde 1910,4-4-2,1,24,4%,Nein,Ja,SC Borsigwalde 1910,IV,4,Mahmoud Akkaoui,0.878
SC Borsigwalde 1910,4-4-2,1,24,4%,Nein,Ja,SC Borsigwalde 1910,LV,3,Mohammed Yaqoobi,0.73
SC Borsigwalde 1910,4-4-2,1,24,4%,Nein,Ja,SC Borsigwalde 1910,RM,14,Magnus Crone,0.684
SC Borsigwalde 1910,4-4-2,1,24,4%,Nein,Ja,SC Borsigwalde 1910,ZM,8,Michel Stefaniszin,0.682
SC Borsigwalde 1910,4-4-2,1,24,4%,Nein,Ja,SC Borsigwalde 1910,TW,23,Tobias Knetsch,0.677
SC Borsigwalde 1910,4-4-2,1,24,4%,Nein,Ja,SC Borsigwalde 1910,ST,NA,Marcel Knaack,0.597
SC Borsigwalde 1910,4-4-2,1,24,4%,Nein,Ja,SC Borsigwalde 1910,LM,19,Marcel Bubner,0.593
SC Borsigwalde 1910,4-4-2,1,24,4%,Nein,Ja,SC Borsigwalde 1910,RV,NA,David Chukwu,0.58
SC Borsigwalde 1910,4-4-2,1,24,4%,Nein,Ja,SC Borsigwalde 1910,ZM,21,Kai Neumann,0.386
SC Borsigwalde 1910,5-2-1-2,1,24,4%,Nein,Nein,SC Borsigwalde 1910,IV,2,Joao Victor Braga De Souza,0.98
SC Borsigwalde 1910,5-2-1-2,1,24,4%,Nein,Nein,SC Borsigwalde 1910,ST,10,Pedro Lucas Santanna Miranda Silva,0.976
SC Borsigwalde 1910,5-2-1-2,1,24,4%,Nein,Nein,SC Borsigwalde 1910,IV,4,Mahmoud Akkaoui,0.878
SC Borsigwalde 1910,5-2-1-2,1,24,4%,Nein,Nein,SC Borsigwalde 1910,LV,3,Mohammed Yaqoobi,0.73
SC Borsigwalde 1910,5-2-1-2,1,24,4%,Nein,Nein,SC Borsigwalde 1910,ST,14,Magnus Crone,0.684
SC Borsigwalde 1910,5-2-1-2,1,24,4%,Nein,Nein,SC Borsigwalde 1910,ZDM,8,Michel Stefaniszin,0.682
SC Borsigwalde 1910,5-2-1-2,1,24,4%,Nein,Nein,SC Borsigwalde 1910,TW,23,Tobias Knetsch,0.677
SC Borsigwalde 1910,5-2-1-2,1,24,4%,Nein,Nein,SC Borsigwalde 1910,IV,29,Kevin Kummer,0.673
SC Borsigwalde 1910,5-2-1-2,1,24,4%,Nein,Nein,SC Borsigwalde 1910,ZDM,18,Riccardo Ciao,0.661
SC Borsigwalde 1910,5-2-1-2,1,24,4%,Nein,Nein,SC Borsigwalde 1910,RV,NA,David Chukwu,0.58
SC Borsigwalde 1910,5-2-1-2,1,24,4%,Nein,Nein,SC Borsigwalde 1910,ZOM,13,Furkan Yildirim,0.567
SV Empor Berlin II,3-2-3-2,2,24,8%,Ja,Nein,SV Empor Berlin II,IV,NA,Stanley Schulz,1.536
SV Empor Berlin II,3-2-3-2,2,24,8%,Ja,Nein,SV Empor Berlin II,LM,NA,Joris Möller,0.847
SV Empor Berlin II,3-2-3-2,2,24,8%,Ja,Nein,SV Empor Berlin II,TW,33,Janne Henrik Bloch,0.83
SV Empor Berlin II,3-2-3-2,2,24,8%,Ja,Nein,SV Empor Berlin II,ZDM,NA,Falk Marquard,0.613
SV Empor Berlin II,3-2-3-2,2,24,8%,Ja,Nein,SV Empor Berlin II,ZOM,NA,Suraj Faizi,0.558
SV Empor Berlin II,3-2-3-2,2,24,8%,Ja,Nein,SV Empor Berlin II,IV,NA,Daniel Alankus,0.553
SV Empor Berlin II,3-2-3-2,2,24,8%,Ja,Nein,SV Empor Berlin II,ST,9,Demba Mendy,0.507
SV Empor Berlin II,3-2-3-2,2,24,8%,Ja,Nein,SV Empor Berlin II,ZDM,NA,Paul Nickel,0.507
SV Empor Berlin II,3-2-3-2,2,24,8%,Ja,Nein,SV Empor Berlin II,RM,2,Pascal Bräkow,0.5
SV Empor Berlin II,3-2-3-2,2,24,8%,Ja,Nein,SV Empor Berlin II,IV,5,Elias Thürigen,0.482
SV Empor Berlin II,3-2-3-2,2,24,8%,Ja,Nein,SV Empor Berlin II,ST,23,Nico Bochnia,0.462
SV Empor Berlin II,3-4-1-2,1,24,4%,Ja,Nein,SV Empor Berlin II,IV,NA,Stanley Schulz,1.536
SV Empor Berlin II,3-4-1-2,1,24,4%,Ja,Nein,SV Empor Berlin II,LM,NA,Joris Möller,0.847
SV Empor Berlin II,3-4-1-2,1,24,4%,Ja,Nein,SV Empor Berlin II,TW,33,Janne Henrik Bloch,0.83
SV Empor Berlin II,3-4-1-2,1,24,4%,Ja,Nein,SV Empor Berlin II,ZDM,NA,Falk Marquard,0.613
SV Empor Berlin II,3-4-1-2,1,24,4%,Ja,Nein,SV Empor Berlin II,ZOM,NA,Suraj Faizi,0.558
SV Empor Berlin II,3-4-1-2,1,24,4%,Ja,Nein,SV Empor Berlin II,IV,NA,Daniel Alankus,0.553
SV Empor Berlin II,3-4-1-2,1,24,4%,Ja,Nein,SV Empor Berlin II,ST,9,Demba Mendy,0.507
SV Empor Berlin II,3-4-1-2,1,24,4%,Ja,Nein,SV Empor Berlin II,ZDM,NA,Paul Nickel,0.507
SV Empor Berlin II,3-4-1-2,1,24,4%,Ja,Nein,SV Empor Berlin II,RM,2,Pascal Bräkow,0.5
SV Empor Berlin II,3-4-1-2,1,24,4%,Ja,Nein,SV Empor Berlin II,IV,5,Elias Thürigen,0.482
SV Empor Berlin II,3-4-1-2,1,24,4%,Ja,Nein,SV Empor Berlin II,ST,23,Nico Bochnia,0.462
SV Empor Berlin II,3-4-3,2,24,8%,Ja,Nein,SV Empor Berlin II,IV,NA,Stanley Schulz,1.536
SV Empor Berlin II,3-4-3,2,24,8%,Ja,Nein,SV Empor Berlin II,LM,NA,Joris Möller,0.847
SV Empor Berlin II,3-4-3,2,24,8%,Ja,Nein,SV Empor Berlin II,TW,33,Janne Henrik Bloch,0.83
SV Empor Berlin II,3-4-3,2,24,8%,Ja,Nein,SV Empor Berlin II,ZM,NA,Falk Marquard,0.613
SV Empor Berlin II,3-4-3,2,24,8%,Ja,Nein,SV Empor Berlin II,ST,NA,Suraj Faizi,0.558
SV Empor Berlin II,3-4-3,2,24,8%,Ja,Nein,SV Empor Berlin II,IV,NA,Daniel Alankus,0.553
SV Empor Berlin II,3-4-3,2,24,8%,Ja,Nein,SV Empor Berlin II,ST,9,Demba Mendy,0.507
SV Empor Berlin II,3-4-3,2,24,8%,Ja,Nein,SV Empor Berlin II,RM,2,Pascal Bräkow,0.5
SV Empor Berlin II,3-4-3,2,24,8%,Ja,Nein,SV Empor Berlin II,IV,5,Elias Thürigen,0.482
SV Empor Berlin II,3-4-3,2,24,8%,Ja,Nein,SV Empor Berlin II,ZM,20,Laurens Cerny,0.474
SV Empor Berlin II,3-4-3,2,24,8%,Ja,Nein,SV Empor Berlin II,ST,23,Nico Bochnia,0.462
SV Empor Berlin II,3-5-2,2,24,8%,Ja,Nein,SV Empor Berlin II,IV,NA,Stanley Schulz,1.536
SV Empor Berlin II,3-5-2,2,24,8%,Ja,Nein,SV Empor Berlin II,LM,NA,Joris Möller,0.847
SV Empor Berlin II,3-5-2,2,24,8%,Ja,Nein,SV Empor Berlin II,TW,33,Janne Henrik Bloch,0.83
SV Empor Berlin II,3-5-2,2,24,8%,Ja,Nein,SV Empor Berlin II,ZM,NA,Falk Marquard,0.613
SV Empor Berlin II,3-5-2,2,24,8%,Ja,Nein,SV Empor Berlin II,ST,NA,Suraj Faizi,0.558
SV Empor Berlin II,3-5-2,2,24,8%,Ja,Nein,SV Empor Berlin II,IV,NA,Daniel Alankus,0.553
SV Empor Berlin II,3-5-2,2,24,8%,Ja,Nein,SV Empor Berlin II,ST,9,Demba Mendy,0.507
SV Empor Berlin II,3-5-2,2,24,8%,Ja,Nein,SV Empor Berlin II,RM,2,Pascal Bräkow,0.5
SV Empor Berlin II,3-5-2,2,24,8%,Ja,Nein,SV Empor Berlin II,IV,5,Elias Thürigen,0.482
SV Empor Berlin II,3-5-2,2,24,8%,Ja,Nein,SV Empor Berlin II,ZM,20,Laurens Cerny,0.474
SV Empor Berlin II,3-5-2,2,24,8%,Ja,Nein,SV Empor Berlin II,ZM,11,Dennis Seiler,0.419
SV Empor Berlin II,4-2-3-1,6,24,25%,Nein,Ja,SV Empor Berlin II,IV,NA,Stanley Schulz,1.536
SV Empor Berlin II,4-2-3-1,6,24,25%,Nein,Ja,SV Empor Berlin II,LM,NA,Joris Möller,0.847
SV Empor Berlin II,4-2-3-1,6,24,25%,Nein,Ja,SV Empor Berlin II,TW,33,Janne Henrik Bloch,0.83
SV Empor Berlin II,4-2-3-1,6,24,25%,Nein,Ja,SV Empor Berlin II,LV,NA,David Schäfer,0.824
SV Empor Berlin II,4-2-3-1,6,24,25%,Nein,Ja,SV Empor Berlin II,ZDM,NA,Falk Marquard,0.613
SV Empor Berlin II,4-2-3-1,6,24,25%,Nein,Ja,SV Empor Berlin II,ZOM,NA,Suraj Faizi,0.558
SV Empor Berlin II,4-2-3-1,6,24,25%,Nein,Ja,SV Empor Berlin II,IV,NA,Daniel Alankus,0.553
SV Empor Berlin II,4-2-3-1,6,24,25%,Nein,Ja,SV Empor Berlin II,ST,9,Demba Mendy,0.507
SV Empor Berlin II,4-2-3-1,6,24,25%,Nein,Ja,SV Empor Berlin II,ZDM,NA,Paul Nickel,0.507
SV Empor Berlin II,4-2-3-1,6,24,25%,Nein,Ja,SV Empor Berlin II,RV,2,Pascal Bräkow,0.5
SV Empor Berlin II,4-2-3-1,6,24,25%,Nein,Ja,SV Empor Berlin II,RM,NA,Emile Ako,0.46
SV Empor Berlin II,4-3-3,7,24,29%,Nein,Ja,SV Empor Berlin II,IV,NA,Stanley Schulz,1.536
SV Empor Berlin II,4-3-3,7,24,29%,Nein,Ja,SV Empor Berlin II,LM,NA,Joris Möller,0.847
SV Empor Berlin II,4-3-3,7,24,29%,Nein,Ja,SV Empor Berlin II,TW,33,Janne Henrik Bloch,0.83
SV Empor Berlin II,4-3-3,7,24,29%,Nein,Ja,SV Empor Berlin II,LV,NA,David Schäfer,0.824
SV Empor Berlin II,4-3-3,7,24,29%,Nein,Ja,SV Empor Berlin II,ZM,NA,Falk Marquard,0.613
SV Empor Berlin II,4-3-3,7,24,29%,Nein,Ja,SV Empor Berlin II,ST,NA,Suraj Faizi,0.558
SV Empor Berlin II,4-3-3,7,24,29%,Nein,Ja,SV Empor Berlin II,IV,NA,Daniel Alankus,0.553
SV Empor Berlin II,4-3-3,7,24,29%,Nein,Ja,SV Empor Berlin II,ZM,9,Demba Mendy,0.507
SV Empor Berlin II,4-3-3,7,24,29%,Nein,Ja,SV Empor Berlin II,RV,2,Pascal Bräkow,0.5
SV Empor Berlin II,4-3-3,7,24,29%,Nein,Ja,SV Empor Berlin II,ZM,20,Laurens Cerny,0.474
SV Empor Berlin II,4-3-3,7,24,29%,Nein,Ja,SV Empor Berlin II,RM,NA,Emile Ako,0.46
SV Empor Berlin II,4-4-1-1,1,24,4%,Nein,Ja,SV Empor Berlin II,IV,NA,Stanley Schulz,1.536
SV Empor Berlin II,4-4-1-1,1,24,4%,Nein,Ja,SV Empor Berlin II,LM,NA,Joris Möller,0.847
SV Empor Berlin II,4-4-1-1,1,24,4%,Nein,Ja,SV Empor Berlin II,TW,33,Janne Henrik Bloch,0.83
SV Empor Berlin II,4-4-1-1,1,24,4%,Nein,Ja,SV Empor Berlin II,LV,NA,David Schäfer,0.824
SV Empor Berlin II,4-4-1-1,1,24,4%,Nein,Ja,SV Empor Berlin II,ZM,NA,Falk Marquard,0.613
SV Empor Berlin II,4-4-1-1,1,24,4%,Nein,Ja,SV Empor Berlin II,ST,NA,Suraj Faizi,0.558
SV Empor Berlin II,4-4-1-1,1,24,4%,Nein,Ja,SV Empor Berlin II,IV,NA,Daniel Alankus,0.553
SV Empor Berlin II,4-4-1-1,1,24,4%,Nein,Ja,SV Empor Berlin II,ST,9,Demba Mendy,0.507
SV Empor Berlin II,4-4-1-1,1,24,4%,Nein,Ja,SV Empor Berlin II,RV,2,Pascal Bräkow,0.5
SV Empor Berlin II,4-4-1-1,1,24,4%,Nein,Ja,SV Empor Berlin II,ZM,20,Laurens Cerny,0.474
SV Empor Berlin II,4-4-1-1,1,24,4%,Nein,Ja,SV Empor Berlin II,RM,NA,Emile Ako,0.46
SV Empor Berlin II,4-4-2,1,24,4%,Nein,Ja,SV Empor Berlin II,IV,NA,Stanley Schulz,1.536
