Spieltag,Heim,Auswärts,H_tore,A_tore,HeimFormation,HeimStartelf,HeimSubs,ToreRaw,where,size,AuswaertsFormation,AuswaertsStartelf,AuswaertsSubs
18,Sp.Vg. Blau Weiß 1890 Berlin,Polar Pinguin Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
18,VSG Altglienicke II,TSV Rudow Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
18,VfB Fortuna Biesdorf,FSV Spandauer Kickers,NA,NA,formation unclear,,,,away,NA,formation unclear,,
18,SV Empor Berlin,Füchse Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
18,Frohnauer SC,SFC Stern 1900,NA,NA,formation unclear,,,,away,NA,formation unclear,,
18,Berliner SC,SC Charlottenburg,NA,NA,formation unclear,,,,away,NA,formation unclear,,
18,SV BW Hohen Neuendorf,SSC Südwest 1947,NA,NA,formation unclear,,,,away,NA,formation unclear,,
18,SC Staaken,Berlin Türkspor,NA,NA,formation unclear,,,,away,NA,formation unclear,,
18,TSV Mariendorf 1897,1. FC Wilmersdorf,NA,NA,formation unclear,,,,away,NA,formation unclear,,
19,SC Staaken,SSC Südwest 1947,NA,NA,formation unclear,,,,home,NA,formation unclear,,
19,Berlin Türkspor,1. FC Wilmersdorf,NA,NA,formation unclear,,,,home,NA,formation unclear,,
19,SV BW Hohen Neuendorf,TSV Rudow Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
19,Berliner SC,Füchse Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
19,Frohnauer SC,SC Charlottenburg,NA,NA,formation unclear,,,,home,NA,formation unclear,,
19,Sp.Vg. Blau Weiß 1890 Berlin,SFC Stern 1900,NA,NA,formation unclear,,,,home,NA,formation unclear,,
19,VSG Altglienicke II,FSV Spandauer Kickers,NA,NA,formation unclear,,,,home,NA,formation unclear,,
19,VfB Fortuna Biesdorf,Polar Pinguin Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
19,SV Empor Berlin,TSV Mariendorf 1897,NA,NA,formation unclear,,,,home,NA,formation unclear,,
19,SSC Südwest 1947,SC Staaken,NA,NA,formation unclear,,,,away,NA,formation unclear,,
19,1. FC Wilmersdorf,Berlin Türkspor,NA,NA,formation unclear,,,,away,NA,formation unclear,,
19,TSV Rudow Berlin,SV BW Hohen Neuendorf,NA,NA,formation unclear,,,,away,NA,formation unclear,,
19,Füchse Berlin,Berliner SC,NA,NA,formation unclear,,,,away,NA,formation unclear,,
19,SC Charlottenburg,Frohnauer SC,NA,NA,formation unclear,,,,away,NA,formation unclear,,
19,SFC Stern 1900,Sp.Vg. Blau Weiß 1890 Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
19,FSV Spandauer Kickers,VSG Altglienicke II,NA,NA,formation unclear,,,,away,NA,formation unclear,,
19,Polar Pinguin Berlin,VfB Fortuna Biesdorf,NA,NA,formation unclear,,,,away,NA,formation unclear,,
19,TSV Mariendorf 1897,SV Empor Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
20,SSC Südwest 1947,Berlin Türkspor,NA,NA,formation unclear,,,,home,NA,formation unclear,,
20,SC Charlottenburg,Sp.Vg. Blau Weiß 1890 Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
20,Polar Pinguin Berlin,VSG Altglienicke II,NA,NA,formation unclear,,,,home,NA,formation unclear,,
20,SFC Stern 1900,VfB Fortuna Biesdorf,NA,NA,formation unclear,,,,home,NA,formation unclear,,
20,1. FC Wilmersdorf,SV Empor Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
20,Füchse Berlin,Frohnauer SC,NA,NA,formation unclear,,,,home,NA,formation unclear,,
20,TSV Mariendorf 1897,Berliner SC,NA,NA,formation unclear,,,,home,NA,formation unclear,,
20,FSV Spandauer Kickers,SV BW Hohen Neuendorf,NA,NA,formation unclear,,,,home,NA,formation unclear,,
20,TSV Rudow Berlin,SC Staaken,NA,NA,formation unclear,,,,home,NA,formation unclear,,
20,Berlin Türkspor,SSC Südwest 1947,NA,NA,formation unclear,,,,away,NA,formation unclear,,
20,Sp.Vg. Blau Weiß 1890 Berlin,SC Charlottenburg,NA,NA,formation unclear,,,,away,NA,formation unclear,,
20,VSG Altglienicke II,Polar Pinguin Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
20,VfB Fortuna Biesdorf,SFC Stern 1900,NA,NA,formation unclear,,,,away,NA,formation unclear,,
20,SV Empor Berlin,1. FC Wilmersdorf,NA,NA,formation unclear,,,,away,NA,formation unclear,,
20,Frohnauer SC,Füchse Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
20,Berliner SC,TSV Mariendorf 1897,NA,NA,formation unclear,,,,away,NA,formation unclear,,
20,SV BW Hohen Neuendorf,FSV Spandauer Kickers,NA,NA,formation unclear,,,,away,NA,formation unclear,,
20,SC Staaken,TSV Rudow Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
21,SSC Südwest 1947,1. FC Wilmersdorf,NA,NA,formation unclear,,,,home,NA,formation unclear,,
21,Berlin Türkspor,TSV Rudow Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
21,Sp.Vg. Blau Weiß 1890 Berlin,Füchse Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
21,VfB Fortuna Biesdorf,SC Charlottenburg,NA,NA,formation unclear,,,,home,NA,formation unclear,,
21,VSG Altglienicke II,SFC Stern 1900,NA,NA,formation unclear,,,,home,NA,formation unclear,,
21,Berliner SC,SV Empor Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
21,SC Staaken,FSV Spandauer Kickers,NA,NA,formation unclear,,,,home,NA,formation unclear,,
21,SV BW Hohen Neuendorf,Polar Pinguin Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
21,Frohnauer SC,TSV Mariendorf 1897,NA,NA,formation unclear,,,,home,NA,formation unclear,,
21,1. FC Wilmersdorf,SSC Südwest 1947,NA,NA,formation unclear,,,,away,NA,formation unclear,,
21,TSV Rudow Berlin,Berlin Türkspor,NA,NA,formation unclear,,,,away,NA,formation unclear,,
21,Füchse Berlin,Sp.Vg. Blau Weiß 1890 Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
21,SC Charlottenburg,VfB Fortuna Biesdorf,NA,NA,formation unclear,,,,away,NA,formation unclear,,
21,SFC Stern 1900,VSG Altglienicke II,NA,NA,formation unclear,,,,away,NA,formation unclear,,
21,SV Empor Berlin,Berliner SC,NA,NA,formation unclear,,,,away,NA,formation unclear,,
21,FSV Spandauer Kickers,SC Staaken,NA,NA,formation unclear,,,,away,NA,formation unclear,,
21,Polar Pinguin Berlin,SV BW Hohen Neuendorf,NA,NA,formation unclear,,,,away,NA,formation unclear,,
21,TSV Mariendorf 1897,Frohnauer SC,NA,NA,formation unclear,,,,away,NA,formation unclear,,
22,TSV Rudow Berlin,SSC Südwest 1947,NA,NA,formation unclear,,,,home,NA,formation unclear,,
22,FSV Spandauer Kickers,Berlin Türkspor,NA,NA,formation unclear,,,,home,NA,formation unclear,,
22,SC Charlottenburg,VSG Altglienicke II,NA,NA,formation unclear,,,,home,NA,formation unclear,,
22,Füchse Berlin,VfB Fortuna Biesdorf,NA,NA,formation unclear,,,,home,NA,formation unclear,,
22,TSV Mariendorf 1897,Sp.Vg. Blau Weiß 1890 Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
22,SFC Stern 1900,SV BW Hohen Neuendorf,NA,NA,formation unclear,,,,home,NA,formation unclear,,
22,SV Empor Berlin,Frohnauer SC,NA,NA,formation unclear,,,,home,NA,formation unclear,,
22,1. FC Wilmersdorf,Berliner SC,NA,NA,formation unclear,,,,home,NA,formation unclear,,
22,Polar Pinguin Berlin,SC Staaken,NA,NA,formation unclear,,,,home,NA,formation unclear,,
22,SSC Südwest 1947,TSV Rudow Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
22,Berlin Türkspor,FSV Spandauer Kickers,NA,NA,formation unclear,,,,away,NA,formation unclear,,
22,VSG Altglienicke II,SC Charlottenburg,NA,NA,formation unclear,,,,away,NA,formation unclear,,
22,VfB Fortuna Biesdorf,Füchse Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
22,Sp.Vg. Blau Weiß 1890 Berlin,TSV Mariendorf 1897,NA,NA,formation unclear,,,,away,NA,formation unclear,,
22,SV BW Hohen Neuendorf,SFC Stern 1900,NA,NA,formation unclear,,,,away,NA,formation unclear,,
22,Frohnauer SC,SV Empor Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
22,Berliner SC,1. FC Wilmersdorf,NA,NA,formation unclear,,,,away,NA,formation unclear,,
22,SC Staaken,Polar Pinguin Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
23,TSV Rudow Berlin,1. FC Wilmersdorf,NA,NA,formation unclear,,,,home,NA,formation unclear,,
23,VSG Altglienicke II,Füchse Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
23,SC Staaken,SFC Stern 1900,NA,NA,formation unclear,,,,home,NA,formation unclear,,
23,Sp.Vg. Blau Weiß 1890 Berlin,SV Empor Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
23,SSC Südwest 1947,FSV Spandauer Kickers,NA,NA,formation unclear,,,,home,NA,formation unclear,,
23,SV BW Hohen Neuendorf,SC Charlottenburg,NA,NA,formation unclear,,,,home,NA,formation unclear,,
23,Frohnauer SC,Berliner SC,NA,NA,formation unclear,,,,home,NA,formation unclear,,
23,Berlin Türkspor,Polar Pinguin Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
23,VfB Fortuna Biesdorf,TSV Mariendorf 1897,NA,NA,formation unclear,,,,home,NA,formation unclear,,
23,1. FC Wilmersdorf,TSV Rudow Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
23,Füchse Berlin,VSG Altglienicke II,NA,NA,formation unclear,,,,away,NA,formation unclear,,
23,SFC Stern 1900,SC Staaken,NA,NA,formation unclear,,,,away,NA,formation unclear,,
23,SV Empor Berlin,Sp.Vg. Blau Weiß 1890 Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
23,FSV Spandauer Kickers,SSC Südwest 1947,NA,NA,formation unclear,,,,away,NA,formation unclear,,
23,SC Charlottenburg,SV BW Hohen Neuendorf,NA,NA,formation unclear,,,,away,NA,formation unclear,,
23,Berliner SC,Frohnauer SC,NA,NA,formation unclear,,,,away,NA,formation unclear,,
23,Polar Pinguin Berlin,Berlin Türkspor,NA,NA,formation unclear,,,,away,NA,formation unclear,,
23,TSV Mariendorf 1897,VfB Fortuna Biesdorf,NA,NA,formation unclear,,,,away,NA,formation unclear,,
24,VSG Altglienicke II,SSC Südwest 1947,NA,NA,formation unclear,,,,home,NA,formation unclear,,
24,SC Staaken,1. FC Wilmersdorf,NA,NA,formation unclear,,,,home,NA,formation unclear,,
24,VfB Fortuna Biesdorf,TSV Rudow Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
24,SV BW Hohen Neuendorf,Berlin Türkspor,NA,NA,formation unclear,,,,home,NA,formation unclear,,
24,TSV Mariendorf 1897,Füchse Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
24,Berliner SC,SFC Stern 1900,NA,NA,formation unclear,,,,home,NA,formation unclear,,
24,Sp.Vg. Blau Weiß 1890 Berlin,FSV Spandauer Kickers,NA,NA,formation unclear,,,,home,NA,formation unclear,,
24,SV Empor Berlin,SC Charlottenburg,NA,NA,formation unclear,,,,home,NA,formation unclear,,
24,Frohnauer SC,Polar Pinguin Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
24,SSC Südwest 1947,VSG Altglienicke II,NA,NA,formation unclear,,,,away,NA,formation unclear,,
24,1. FC Wilmersdorf,SC Staaken,NA,NA,formation unclear,,,,away,NA,formation unclear,,
24,TSV Rudow Berlin,VfB Fortuna Biesdorf,NA,NA,formation unclear,,,,away,NA,formation unclear,,
24,Berlin Türkspor,SV BW Hohen Neuendorf,NA,NA,formation unclear,,,,away,NA,formation unclear,,
24,Füchse Berlin,TSV Mariendorf 1897,NA,NA,formation unclear,,,,away,NA,formation unclear,,
24,SFC Stern 1900,Berliner SC,NA,NA,formation unclear,,,,away,NA,formation unclear,,
24,FSV Spandauer Kickers,Sp.Vg. Blau Weiß 1890 Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
24,SC Charlottenburg,SV Empor Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
24,Polar Pinguin Berlin,Frohnauer SC,NA,NA,formation unclear,,,,away,NA,formation unclear,,
25,SFC Stern 1900,1. FC Wilmersdorf,NA,NA,formation unclear,,,,home,NA,formation unclear,,
25,FSV Spandauer Kickers,Füchse Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
25,Polar Pinguin Berlin,SC Charlottenburg,NA,NA,formation unclear,,,,home,NA,formation unclear,,
25,SV BW Hohen Neuendorf,Sp.Vg. Blau Weiß 1890 Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
25,SSC Südwest 1947,SV Empor Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
25,VSG Altglienicke II,VfB Fortuna Biesdorf,NA,NA,formation unclear,,,,home,NA,formation unclear,,
25,SC Staaken,Frohnauer SC,NA,NA,formation unclear,,,,home,NA,formation unclear,,
25,Berlin Türkspor,Berliner SC,NA,NA,formation unclear,,,,home,NA,formation unclear,,
25,TSV Rudow Berlin,TSV Mariendorf 1897,NA,NA,formation unclear,,,,home,NA,formation unclear,,
25,1. FC Wilmersdorf,SFC Stern 1900,NA,NA,formation unclear,,,,away,NA,formation unclear,,
25,Füchse Berlin,FSV Spandauer Kickers,NA,NA,formation unclear,,,,away,NA,formation unclear,,
25,SC Charlottenburg,Polar Pinguin Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
25,Sp.Vg. Blau Weiß 1890 Berlin,SV BW Hohen Neuendorf,NA,NA,formation unclear,,,,away,NA,formation unclear,,
25,SV Empor Berlin,SSC Südwest 1947,NA,NA,formation unclear,,,,away,NA,formation unclear,,
25,VfB Fortuna Biesdorf,VSG Altglienicke II,NA,NA,formation unclear,,,,away,NA,formation unclear,,
25,Frohnauer SC,SC Staaken,NA,NA,formation unclear,,,,away,NA,formation unclear,,
25,Berliner SC,Berlin Türkspor,NA,NA,formation unclear,,,,away,NA,formation unclear,,
25,TSV Mariendorf 1897,TSV Rudow Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
26,Polar Pinguin Berlin,SSC Südwest 1947,NA,NA,formation unclear,,,,home,NA,formation unclear,,
26,FSV Spandauer Kickers,TSV Rudow Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
26,SFC Stern 1900,Berlin Türkspor,NA,NA,formation unclear,,,,home,NA,formation unclear,,
26,Berliner SC,Sp.Vg. Blau Weiß 1890 Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
26,TSV Mariendorf 1897,VSG Altglienicke II,NA,NA,formation unclear,,,,home,NA,formation unclear,,
26,SV Empor Berlin,VfB Fortuna Biesdorf,NA,NA,formation unclear,,,,home,NA,formation unclear,,
26,1. FC Wilmersdorf,Frohnauer SC,NA,NA,formation unclear,,,,home,NA,formation unclear,,
26,Füchse Berlin,SV BW Hohen Neuendorf,NA,NA,formation unclear,,,,home,NA,formation unclear,,
26,SC Charlottenburg,SC Staaken,NA,NA,formation unclear,,,,home,NA,formation unclear,,
26,SSC Südwest 1947,Polar Pinguin Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
26,TSV Rudow Berlin,FSV Spandauer Kickers,NA,NA,formation unclear,,,,away,NA,formation unclear,,
26,Berlin Türkspor,SFC Stern 1900,NA,NA,formation unclear,,,,away,NA,formation unclear,,
26,Sp.Vg. Blau Weiß 1890 Berlin,Berliner SC,NA,NA,formation unclear,,,,away,NA,formation unclear,,
26,VSG Altglienicke II,TSV Mariendorf 1897,NA,NA,formation unclear,,,,away,NA,formation unclear,,
26,VfB Fortuna Biesdorf,SV Empor Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
26,Frohnauer SC,1. FC Wilmersdorf,NA,NA,formation unclear,,,,away,NA,formation unclear,,
26,SV BW Hohen Neuendorf,Füchse Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
26,SC Staaken,SC Charlottenburg,NA,NA,formation unclear,,,,away,NA,formation unclear,,
27,Berlin Türkspor,SC Charlottenburg,NA,NA,formation unclear,,,,home,NA,formation unclear,,
27,FSV Spandauer Kickers,1. FC Wilmersdorf,NA,NA,formation unclear,,,,home,NA,formation unclear,,
27,SC Staaken,Füchse Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
27,SSC Südwest 1947,SFC Stern 1900,NA,NA,formation unclear,,,,home,NA,formation unclear,,
27,VSG Altglienicke II,SV Empor Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
27,Sp.Vg. Blau Weiß 1890 Berlin,Frohnauer SC,NA,NA,formation unclear,,,,home,NA,formation unclear,,
27,VfB Fortuna Biesdorf,Berliner SC,NA,NA,formation unclear,,,,home,NA,formation unclear,,
27,TSV Rudow Berlin,Polar Pinguin Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
27,SV BW Hohen Neuendorf,TSV Mariendorf 1897,NA,NA,formation unclear,,,,home,NA,formation unclear,,
27,SC Charlottenburg,Berlin Türkspor,NA,NA,formation unclear,,,,away,NA,formation unclear,,
27,1. FC Wilmersdorf,FSV Spandauer Kickers,NA,NA,formation unclear,,,,away,NA,formation unclear,,
27,Füchse Berlin,SC Staaken,NA,NA,formation unclear,,,,away,NA,formation unclear,,
27,SFC Stern 1900,SSC Südwest 1947,NA,NA,formation unclear,,,,away,NA,formation unclear,,
27,SV Empor Berlin,VSG Altglienicke II,NA,NA,formation unclear,,,,away,NA,formation unclear,,
27,Frohnauer SC,Sp.Vg. Blau Weiß 1890 Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
27,Berliner SC,VfB Fortuna Biesdorf,NA,NA,formation unclear,,,,away,NA,formation unclear,,
27,Polar Pinguin Berlin,TSV Rudow Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
27,TSV Mariendorf 1897,SV BW Hohen Neuendorf,NA,NA,formation unclear,,,,away,NA,formation unclear,,
28,SC Charlottenburg,SSC Südwest 1947,NA,NA,formation unclear,,,,home,NA,formation unclear,,
28,SFC Stern 1900,TSV Rudow Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
28,Füchse Berlin,Berlin Türkspor,NA,NA,formation unclear,,,,home,NA,formation unclear,,
28,Berliner SC,VSG Altglienicke II,NA,NA,formation unclear,,,,home,NA,formation unclear,,
28,Frohnauer SC,VfB Fortuna Biesdorf,NA,NA,formation unclear,,,,home,NA,formation unclear,,
28,1. FC Wilmersdorf,Sp.Vg. Blau Weiß 1890 Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
28,Polar Pinguin Berlin,FSV Spandauer Kickers,NA,NA,formation unclear,,,,home,NA,formation unclear,,
28,SV Empor Berlin,SV BW Hohen Neuendorf,NA,NA,formation unclear,,,,home,NA,formation unclear,,
28,TSV Mariendorf 1897,SC Staaken,NA,NA,formation unclear,,,,home,NA,formation unclear,,
28,SSC Südwest 1947,SC Charlottenburg,NA,NA,formation unclear,,,,away,NA,formation unclear,,
28,TSV Rudow Berlin,SFC Stern 1900,NA,NA,formation unclear,,,,away,NA,formation unclear,,
28,Berlin Türkspor,Füchse Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
28,VSG Altglienicke II,Berliner SC,NA,NA,formation unclear,,,,away,NA,formation unclear,,
28,VfB Fortuna Biesdorf,Frohnauer SC,NA,NA,formation unclear,,,,away,NA,formation unclear,,
28,Sp.Vg. Blau Weiß 1890 Berlin,1. FC Wilmersdorf,NA,NA,formation unclear,,,,away,NA,formation unclear,,
28,FSV Spandauer Kickers,Polar Pinguin Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
28,SV BW Hohen Neuendorf,SV Empor Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
28,SC Staaken,TSV Mariendorf 1897,NA,NA,formation unclear,,,,away,NA,formation unclear,,
29,Polar Pinguin Berlin,1. FC Wilmersdorf,NA,NA,formation unclear,,,,home,NA,formation unclear,,
29,SSC Südwest 1947,Füchse Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
29,TSV Rudow Berlin,SC Charlottenburg,NA,NA,formation unclear,,,,home,NA,formation unclear,,
29,VfB Fortuna Biesdorf,Sp.Vg. Blau Weiß 1890 Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
29,FSV Spandauer Kickers,SFC Stern 1900,NA,NA,formation unclear,,,,home,NA,formation unclear,,
29,SC Staaken,SV Empor Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
29,VSG Altglienicke II,Frohnauer SC,NA,NA,formation unclear,,,,home,NA,formation unclear,,
29,SV BW Hohen Neuendorf,Berliner SC,NA,NA,formation unclear,,,,home,NA,formation unclear,,
29,Berlin Türkspor,TSV Mariendorf 1897,NA,NA,formation unclear,,,,home,NA,formation unclear,,
29,1. FC Wilmersdorf,Polar Pinguin Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
29,Füchse Berlin,SSC Südwest 1947,NA,NA,formation unclear,,,,away,NA,formation unclear,,
29,SC Charlottenburg,TSV Rudow Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
29,Sp.Vg. Blau Weiß 1890 Berlin,VfB Fortuna Biesdorf,NA,NA,formation unclear,,,,away,NA,formation unclear,,
29,SFC Stern 1900,FSV Spandauer Kickers,NA,NA,formation unclear,,,,away,NA,formation unclear,,
29,SV Empor Berlin,SC Staaken,NA,NA,formation unclear,,,,away,NA,formation unclear,,
29,Frohnauer SC,VSG Altglienicke II,NA,NA,formation unclear,,,,away,NA,formation unclear,,
29,Berliner SC,SV BW Hohen Neuendorf,NA,NA,formation unclear,,,,away,NA,formation unclear,,
29,TSV Mariendorf 1897,Berlin Türkspor,NA,NA,formation unclear,,,,away,NA,formation unclear,,
30,SFC Stern 1900,SV Empor Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
30,TSV Rudow Berlin,Sp.Vg. Blau Weiß 1890 Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
30,FSV Spandauer Kickers,Frohnauer SC,NA,NA,formation unclear,,,,home,NA,formation unclear,,
30,Polar Pinguin Berlin,Berliner SC,NA,NA,formation unclear,,,,home,NA,formation unclear,,
30,SC Charlottenburg,TSV Mariendorf 1897,NA,NA,formation unclear,,,,home,NA,formation unclear,,
30,1. FC Wilmersdorf,Füchse Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
30,SC Staaken,SV BW Hohen Neuendorf,NA,NA,formation unclear,,,,home,NA,formation unclear,,
30,Berlin Türkspor,VSG Altglienicke II,NA,NA,formation unclear,,,,home,NA,formation unclear,,
30,SSC Südwest 1947,VfB Fortuna Biesdorf,NA,NA,formation unclear,,,,home,NA,formation unclear,,
30,SV Empor Berlin,SFC Stern 1900,NA,NA,formation unclear,,,,away,NA,formation unclear,,
30,Sp.Vg. Blau Weiß 1890 Berlin,TSV Rudow Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
30,Frohnauer SC,FSV Spandauer Kickers,NA,NA,formation unclear,,,,away,NA,formation unclear,,
30,Berliner SC,Polar Pinguin Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
30,TSV Mariendorf 1897,SC Charlottenburg,NA,NA,formation unclear,,,,away,NA,formation unclear,,
30,Füchse Berlin,1. FC Wilmersdorf,NA,NA,formation unclear,,,,away,NA,formation unclear,,
30,SV BW Hohen Neuendorf,SC Staaken,NA,NA,formation unclear,,,,away,NA,formation unclear,,
30,VSG Altglienicke II,Berlin Türkspor,NA,NA,formation unclear,,,,away,NA,formation unclear,,
30,VfB Fortuna Biesdorf,SSC Südwest 1947,NA,NA,formation unclear,,,,away,NA,formation unclear,,
31,Berliner SC,SSC Südwest 1947,NA,NA,formation unclear,,,,home,NA,formation unclear,,
31,VSG Altglienicke II,1. FC Wilmersdorf,NA,NA,formation unclear,,,,home,NA,formation unclear,,
31,SV Empor Berlin,TSV Rudow Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
31,Frohnauer SC,Berlin Türkspor,NA,NA,formation unclear,,,,home,NA,formation unclear,,
31,SC Charlottenburg,SFC Stern 1900,NA,NA,formation unclear,,,,home,NA,formation unclear,,
31,TSV Mariendorf 1897,FSV Spandauer Kickers,NA,NA,formation unclear,,,,home,NA,formation unclear,,
31,VfB Fortuna Biesdorf,SV BW Hohen Neuendorf,NA,NA,formation unclear,,,,home,NA,formation unclear,,
31,Füchse Berlin,Polar Pinguin Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
31,Sp.Vg. Blau Weiß 1890 Berlin,SC Staaken,NA,NA,formation unclear,,,,home,NA,formation unclear,,
31,SSC Südwest 1947,Berliner SC,NA,NA,formation unclear,,,,away,NA,formation unclear,,
31,1. FC Wilmersdorf,VSG Altglienicke II,NA,NA,formation unclear,,,,away,NA,formation unclear,,
31,TSV Rudow Berlin,SV Empor Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
31,Berlin Türkspor,Frohnauer SC,NA,NA,formation unclear,,,,away,NA,formation unclear,,
31,SFC Stern 1900,SC Charlottenburg,NA,NA,formation unclear,,,,away,NA,formation unclear,,
31,FSV Spandauer Kickers,TSV Mariendorf 1897,NA,NA,formation unclear,,,,away,NA,formation unclear,,
31,SV BW Hohen Neuendorf,VfB Fortuna Biesdorf,NA,NA,formation unclear,,,,away,NA,formation unclear,,
31,Polar Pinguin Berlin,Füchse Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
31,SC Staaken,Sp.Vg. Blau Weiß 1890 Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
32,Sp.Vg. Blau Weiß 1890 Berlin,SSC Südwest 1947,NA,NA,formation unclear,,,,home,NA,formation unclear,,
32,SV BW Hohen Neuendorf,1. FC Wilmersdorf,NA,NA,formation unclear,,,,home,NA,formation unclear,,
32,SV Empor Berlin,Polar Pinguin Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
32,Berliner SC,FSV Spandauer Kickers,NA,NA,formation unclear,,,,home,NA,formation unclear,,
32,Frohnauer SC,TSV Rudow Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
32,VfB Fortuna Biesdorf,Berlin Türkspor,NA,NA,formation unclear,,,,home,NA,formation unclear,,
32,VSG Altglienicke II,SC Staaken,NA,NA,formation unclear,,,,home,NA,formation unclear,,
32,Füchse Berlin,SC Charlottenburg,NA,NA,formation unclear,,,,home,NA,formation unclear,,
32,TSV Mariendorf 1897,SFC Stern 1900,NA,NA,formation unclear,,,,home,NA,formation unclear,,
32,SSC Südwest 1947,Sp.Vg. Blau Weiß 1890 Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
32,1. FC Wilmersdorf,SV BW Hohen Neuendorf,NA,NA,formation unclear,,,,away,NA,formation unclear,,
32,Polar Pinguin Berlin,SV Empor Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
32,FSV Spandauer Kickers,Berliner SC,NA,NA,formation unclear,,,,away,NA,formation unclear,,
32,TSV Rudow Berlin,Frohnauer SC,NA,NA,formation unclear,,,,away,NA,formation unclear,,
32,Berlin Türkspor,VfB Fortuna Biesdorf,NA,NA,formation unclear,,,,away,NA,formation unclear,,
32,SC Staaken,VSG Altglienicke II,NA,NA,formation unclear,,,,away,NA,formation unclear,,
