ID,Name,Team,Spiele,Tore,Assists,Gelbe.Karten,Gelb.Rote.Karten,Rote.Karten,Einwechslung,Auswechslung,Spielzeit,X11.des.Tages,Nummer,playtime_ratio,avg_playtime_per_game,scorerpoints_per_game,best_player_appearances,best_player_ratio,total_points,matches_played,match_diff,points_per_game,normalized_points_per_game,weighted_score,most_position,second_position,position_percentage,second_position_percentage
1485731,Jeong Chaehyun,FC Viktoria 1889 Berlin II,16,1,1,0,0,0,2,9,1194,1,11,0.442,0.829,0.125,0,0,9,4,12,2.25,0.75,0.779,RM,NA,25%,0%
1507227,Marvin Müller,BSV Eintracht Mahlsdorf II,1,0,1,1,0,0,0,0,90,0,NA,0.033,1,1,0,0,14,11,-10,1.273,0.424,0.504,ZDM,ZM,600%,200%
1529436,Anton Neumann,Köpenicker FC,12,0,0,0,0,0,2,7,790,0,14,0.293,0.731,0,2,0.167,8,12,0,0.667,0.222,0.41,ZM,LM,75%,17%
1530046,Amir-Mohamad Yassine,VfB Concordia Britz 1916,11,1,0,0,0,0,9,2,308,0,26,0.114,0.311,0.091,0,0,3,2,9,1.5,0.5,0.435,LM,RM,9%,9%
1531034,Aykut Tezel,VfB Concordia Britz 1916,3,0,0,0,0,0,2,1,93,0,NA,0.034,0.344,0,0,0,0,1,2,0,0,0.076,ST,NA,33%,0%
1531043,Zana-Kazim Baba,BSV Al-Dersimspor,8,0,0,0,0,0,5,1,290,0,NA,0.107,0.403,0,5,0.625,13,9,-1,1.444,0.481,0.626,ST,IV,62%,12%
1531048,Tolgahan Can Eskin,Türkiyemspor Berlin,5,0,0,0,0,0,3,1,210,0,21,0.078,0.467,0,1,0.2,6,2,3,3,1,0.869,LM,NA,40%,0%
1531473,Björn Heydemann,BSV Eintracht Mahlsdorf II,2,1,0,0,0,0,0,1,157,0,NA,0.058,0.872,0.5,0,0,6,2,0,3,1,0.886,ST,NA,100%,0%
1543040,Tom-Niclas Hamann,Köpenicker FC,19,1,0,0,0,0,4,1,1455,0,23,0.539,0.851,0.053,3,0.158,23,15,4,1.533,0.511,0.683,IV,LV,74%,5%
1549054,Jonas Becker,TSV Rudow Berlin,24,0,0,0,0,0,2,6,1843,8,3,0.683,0.853,0,3,0.125,58,22,2,2.636,0.879,0.96,IV,NA,83%,0%
1553439,Tamer Emre Ertürkler,Türkiyemspor Berlin,8,0,0,0,0,0,5,2,340,0,17,0.126,0.472,0,0,0,3,3,5,1,0.333,0.353,ST,NA,38%,0%
1556419,Jesse Kreuschner,Berliner SC II,9,0,0,0,0,0,0,0,810,0,31,0.3,1,0,1,0.111,14,9,0,1.556,0.519,0.656,TW,NA,89%,0%
1556587,Vito Everett Dieckert,FC Viktoria 1889 Berlin II,16,3,0,0,0,0,1,7,1255,1,9,0.465,0.872,0.188,7,0.438,28,14,2,2,0.667,0.865,ZDM,ZM,38%,25%
1571578,Tim Höfer,Köpenicker FC,1,0,0,0,0,0,0,0,90,0,NA,0.033,1,0,1,1,0,1,0,0,0,0.507,TW,NA,100%,0%
1585477,Ben Fidanboy,Berliner SC II,6,1,1,0,0,0,5,0,263,0,28,0.097,0.487,0.333,0,0,3,1,5,3,1,0.817,RV,NA,17%,0%
1598790,Luca Raoul Al-Habash,Berliner SC II,3,0,1,0,0,0,0,2,196,0,NA,0.073,0.726,0.333,0,0,3,3,0,1,0.333,0.393,RM,NA,100%,0%
1607205,Ali Esweiei,FSV Berolina Stralau 1901,7,3,1,0,0,0,6,2,261,1,NA,0.097,0.414,0.571,2,0.286,1,1,6,1,0.333,0.421,LM,NA,14%,0%
1608375,Chidera Iwuozor,Berliner SV 1892,10,0,0,0,0,0,5,5,408,0,6,0.151,0.453,0,1,0.1,9,5,5,1.8,0.6,0.571,LM,LV,30%,10%
1611107,Erhan Kücükosman,Berliner SC II,17,2,3,0,0,0,5,9,1138,1,10,0.421,0.744,0.294,2,0.118,16,12,5,1.333,0.444,0.579,ST,RM,35%,24%
1612319,Maximilian Höhle,VfB Concordia Britz 1916,15,8,0,0,0,0,3,6,998,0,20,0.37,0.739,0.533,6,0.4,13,12,3,1.083,0.361,0.595,ST,NA,67%,0%
1613808,Lucien Littbarski,FC Viktoria 1889 Berlin II,1,1,0,0,0,0,0,0,90,0,NA,0.033,1,1,0,0,3,1,0,3,1,0.907,ZOM,NA,100%,0%
1617176,Elias Burda,TSV Rudow Berlin,26,6,0,1,0,0,0,1,2319,2,13,0.859,0.991,0.231,12,0.462,57,25,1,2.28,0.76,1.041,IV,ZDM,77%,8%
1617836,Amir Sassi,BFC Preussen II,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
1624952,Stephane Franklin Yoko,SV Stern Britz 1889,1,0,0,0,0,0,1,0,13,0,12,0.005,0.144,0,0,0,0,0,1,0,0,0.03,NA,NA,NA%,0%
1643968,Noah Maiß,FSV Berolina Stralau 1901,7,1,0,0,0,0,0,0,630,0,21,0.233,1,0.143,1,0.143,4,7,0,0.571,0.19,0.423,ZM,LM,86%,14%
1651373,David Bode,FSV Berolina Stralau 1901,15,0,0,0,0,0,7,3,656,0,18,0.243,0.486,0,1,0.067,9,7,8,1.286,0.429,0.466,RV,IV,27%,13%
1658864,Nico Pohlan,FC Viktoria 1889 Berlin II,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
1665462,Serhan Arslani,BFC Preussen II,4,1,0,0,0,0,4,1,39,0,NA,0.014,0.108,0.25,0,0,0,0,4,0,0,0.024,NA,NA,NA%,0%
1668476,Tim Eymann,BFC Preussen II,4,2,0,0,0,1,1,3,242,0,19,0.09,0.672,0.5,0,0,4,3,1,1.333,0.444,0.463,LV,RV,25%,25%
1691207,Arian Saiti,FSV Berolina Stralau 1901,19,0,0,0,0,0,7,9,943,0,17,0.349,0.551,0,0,0,12,12,7,1,0.333,0.413,RV,RM,32%,21%
1695470,Rick Mickael Ella,BFC Meteor 06,8,0,0,0,0,0,6,1,257,1,70,0.095,0.357,0,1,0.125,0,2,6,0,0,0.128,LM,ZM,12%,12%
1695576,Nico Starkowski,FC Viktoria 1889 Berlin II,1,0,0,0,0,0,0,0,90,0,29,0.033,1,0,0,0,0,1,0,0,0,0.207,TW,NA,100%,0%
1697525,Leon Haake,BSV Eintracht Mahlsdorf II,1,0,0,0,0,0,0,0,90,0,NA,0.033,1,0,0,0,0,1,0,0,0,0.207,TW,NA,100%,0%
1710827,Eliot Tolaj,TSV Rudow Berlin,16,0,0,0,0,0,11,2,722,0,15,0.267,0.501,0,0,0,9,3,13,3,1,0.854,IV,LV,6%,6%
1710831,Nana Kwame Badu-Amoah,TSV Rudow Berlin,19,2,0,0,0,0,7,9,1137,1,7,0.421,0.665,0.105,2,0.105,32,12,7,2.667,0.889,0.871,LM,ZM,26%,16%
1710837,Justin Engfer,BSV Eintracht Mahlsdorf II,6,0,2,0,0,0,0,2,488,0,20,0.181,0.904,0.333,1,0.167,14,6,0,2.333,0.778,0.812,RV,RM,50%,33%
1713621,Marcos Adrian Castro Barbera,FC Internationale Berlin 1980,15,0,0,0,0,0,2,10,980,0,12,0.363,0.726,0,0,0,0,0,15,0,0,0.218,NA,NA,NA%,0%
1721667,Kevin Anderson Moreira Godinho,BFC Preussen II,8,4,1,0,0,1,0,0,719,1,18,0.266,0.999,0.625,2,0.25,10,5,3,2,0.667,0.795,RM,LM,50%,12%
1723731,Mohammed Hamiss,BFC Meteor 06,13,3,2,0,0,0,12,1,244,0,99,0.09,0.209,0.385,1,0.077,1,1,12,1,0.333,0.316,LM,NA,8%,0%
1726178,Kolja Gramse,SV Empor Berlin II,1,0,0,0,0,0,1,0,15,0,NA,0.006,0.167,0,0,0,0,0,1,0,0,0.035,NA,NA,NA%,0%
1741546,Leo Suilmann,BFC Meteor 06,8,0,0,5,0,0,1,0,664,0,1,0.246,0.922,0,1,0.125,12,6,2,2,0.667,0.738,TW,NA,75%,0%
1754454,Jim Bratschke,FC Internationale Berlin 1980,7,0,0,0,0,0,6,0,166,0,77,0.061,0.263,0,0,0,0,1,6,0,0,0.065,RM,NA,14%,0%
1754489,Niclas Nixdorf,SV Empor Berlin II,18,1,0,0,0,0,1,4,1464,1,3,0.542,0.904,0.056,3,0.167,12,16,2,0.75,0.25,0.514,IV,LV,39%,22%
1754490,Jannick Wollmann,SV Empor Berlin II,7,1,0,0,0,0,1,2,506,0,NA,0.187,0.803,0.143,2,0.286,13,6,1,2.167,0.722,0.789,IV,NA,86%,0%
1754492,Justin Thiele,FC Viktoria 1889 Berlin II,23,5,1,0,0,0,1,3,1981,0,6,0.734,0.957,0.261,7,0.304,41,22,1,1.864,0.621,0.864,IV,ZDM,74%,9%
1756662,Paul Schlicht,Berliner SC II,17,0,0,0,0,0,0,0,1530,0,1,0.567,1,0,5,0.294,21,17,0,1.235,0.412,0.69,TW,NA,100%,0%
1760823,Tami Benkert,BSV Eintracht Mahlsdorf II,1,0,0,0,0,0,0,0,90,0,NA,0.033,1,0,0,0,1,1,0,1,0.333,0.44,ZM,NA,100%,0%
1764241,Benis Leci,SV Stern Britz 1889,23,0,0,1,1,0,5,3,1717,1,30,0.636,0.829,0,0,0,0,2,21,0,0,0.293,IV,LM,4%,4%
1764242,Leonit Leci,SV Stern Britz 1889,15,2,0,0,0,0,7,2,866,0,17,0.321,0.641,0.133,0,0,0,2,13,0,0,0.192,IV,LM,7%,7%
1769533,Felix Hartmann,Köpenicker FC,25,15,0,0,0,0,1,10,2082,7,15,0.771,0.925,0.6,7,0.28,47,26,-1,1.808,0.603,0.845,TW,ZM,60%,40%
1771232,Tim-Luca Eberl,BSV Eintracht Mahlsdorf II,15,5,2,0,0,0,3,3,1079,0,NA,0.4,0.799,0.467,1,0.067,13,12,3,1.083,0.361,0.513,RM,RV,27%,20%
1771236,Sune Tore Schröter,BSV Eintracht Mahlsdorf II,2,0,0,0,0,0,2,0,62,0,NA,0.023,0.344,0,0,0,0,0,2,0,0,0.073,NA,NA,NA%,0%
1771771,Alican Ali,FC Viktoria 1889 Berlin II,13,4,0,0,0,0,8,4,552,0,29,0.204,0.472,0.308,0,0,7,5,8,1.4,0.467,0.462,ST,ZOM,23%,15%
1771850,Leart Halimi,FC Viktoria 1889 Berlin II,3,0,0,0,0,0,0,2,258,0,27,0.096,0.956,0,0,0,3,3,0,1,0.333,0.444,RM,ST,33%,33%
1772095,Deren Yoldas Emre,Türkiyemspor Berlin,20,4,0,0,0,0,0,9,1542,1,36,0.571,0.857,0.2,3,0.15,8,7,13,1.143,0.381,0.597,LV,RM,20%,10%
1772786,Suraj Faizi,SV Empor Berlin II,10,5,0,0,0,0,3,5,603,1,NA,0.223,0.67,0.5,2,0.2,16,7,3,2.286,0.762,0.772,ZOM,ST,40%,30%
1777596,Tom Bothe,BSV Eintracht Mahlsdorf II,15,1,0,1,0,0,5,1,940,1,12,0.348,0.696,0.067,3,0.2,21,10,5,2.1,0.7,0.759,IV,NA,67%,0%
1777624,Lukas Otto,BSV Eintracht Mahlsdorf II,3,0,0,0,0,0,1,2,179,0,NA,0.066,0.663,0,0,0,0,2,1,0,0,0.146,IV,RV,67%,33%
1778316,Bryson Rodney Pink,FC Internationale Berlin 1980,2,0,0,0,0,0,2,0,74,0,NA,0.027,0.411,0,0,0,0,0,2,0,0,0.088,NA,NA,NA%,0%
1779353,Alieu Nyassi,Köpenicker FC,2,0,0,0,0,0,2,0,8,0,NA,0.003,0.044,0,0,0,0,0,2,0,0,0.009,NA,NA,NA%,0%
1799029,Mustafa Kenan Yigitoglu,Türkiyemspor Berlin,14,0,0,0,0,0,0,1,1243,2,NA,0.46,0.987,0,2,0.143,10,12,2,0.833,0.278,0.527,IV,NA,71%,0%
1815104,Matthieu Lucas Weinlein,FC Viktoria 1889 Berlin II,23,17,6,0,0,0,1,5,1903,7,17,0.705,0.919,1,2,0.087,38,22,1,1.727,0.576,0.754,ST,NA,83%,0%
1815109,Konstantin- Alexander Westhäußer,FC Viktoria 1889 Berlin II,24,1,1,0,0,0,5,9,1723,0,13,0.638,0.798,0.083,0,0,0,1,23,0,0,0.287,RV,NA,4%,0%
1822043,Tom Köster,Berliner SC II,1,0,0,0,0,0,0,0,90,0,NA,0.033,1,0,0,0,0,1,0,0,0,0.207,TW,NA,100%,0%
1823110,William Essel,BSV Al-Dersimspor,15,1,0,0,0,0,11,2,528,0,9,0.196,0.391,0.067,0,0,5,4,11,1.25,0.417,0.409,LM,NA,27%,0%
1826107,Lasse Engelsing,BFC Preussen II,19,5,0,0,0,0,0,4,1592,1,12,0.59,0.931,0.263,5,0.263,35,19,0,1.842,0.614,0.813,LV,LM,42%,16%
1831666,Noah Wulf,BSV Eintracht Mahlsdorf II,1,0,0,0,0,0,0,0,90,0,NA,0.033,1,0,0,0,0,1,0,0,0,0.207,IV,NA,100%,0%
1834773,Andreas Friese,FSV Berolina Stralau 1901,18,0,0,0,0,0,0,0,1620,1,23,0.6,1,0,0,0,24,18,0,1.333,0.444,0.631,TW,NA,100%,0%
1834781,Nicolas Tauschwitz,Köpenicker FC,20,6,0,0,0,0,5,5,1431,0,10,0.53,0.795,0.3,3,0.15,27,15,5,1.8,0.6,0.73,LM,RM,50%,15%
1836112,Miran Aykus,SV Stern Britz 1889,10,0,1,2,0,0,3,3,659,0,5,0.244,0.732,0.1,0,0,3,6,4,0.5,0.167,0.312,IV,NA,60%,0%
1840212,Hadi El-Hayek,FC Viktoria 1889 Berlin II,2,0,0,0,0,0,2,0,52,0,23,0.019,0.289,0,0,0,0,0,2,0,0,0.062,NA,NA,NA%,0%
1844076,Koray Aktas,Türkiyemspor Berlin,10,0,0,0,0,0,3,2,561,0,21,0.208,0.623,0,3,0.3,15,15,-5,1,0.333,0.49,TW,ST,120%,10%
1844094,Zahm Rad,Berliner SC II,2,0,0,0,0,0,1,0,118,0,NA,0.044,0.656,0,0,0,1,1,1,1,0.333,0.373,ZM,NA,50%,0%
1849720,Ismail Bendjelloul,FC Viktoria 1889 Berlin II,19,1,0,0,0,0,11,5,758,0,5,0.281,0.443,0.053,0,0,14,8,11,1.75,0.583,0.553,ZDM,ZM,32%,5%
1850719,Felix Weglöhner,VfB Concordia Britz 1916,24,6,0,1,1,0,1,5,1914,0,6,0.709,0.886,0.25,4,0.167,16,24,0,0.667,0.222,0.525,RM,RV,42%,12%
1850728,Stanley Schulz,SV Empor Berlin II,2,0,2,0,0,0,0,0,180,0,NA,0.067,1,1,8,4,10,23,-21,0.435,0.145,1.515,IV,LM,1200%,50%
1869032,Burak Tatli,VfB Concordia Britz 1916,3,0,0,0,0,0,2,1,106,0,44,0.039,0.393,0,0,0,0,1,2,0,0,0.086,ST,NA,33%,0%
1870634,Kaan Ucbaglar,BSV Al-Dersimspor,9,0,0,0,0,0,5,3,402,0,44,0.149,0.496,0,0,0,4,3,6,1.333,0.444,0.44,LM,RM,22%,11%
1870634,Kaan Ucbaglar,FC Internationale Berlin 1980,7,0,0,0,0,0,7,0,130,0,44,0.048,0.206,0,0,0,4,3,4,1.333,0.444,0.362,LM,RM,29%,14%
1871429,Ahmed Saygi,SV Stern Britz 1889,1,0,0,0,0,0,1,0,30,0,NA,0.011,0.333,0,0,0,0,0,1,0,0,0.069,NA,NA,NA%,0%
1873146,Marko Fischer,BFC Preussen II,2,0,0,0,0,0,1,1,68,0,4,0.025,0.378,0,2,1,25,16,-14,1.562,0.521,0.745,LV,IV,500%,250%
1873146,Marko Fischer,FC Internationale Berlin 1980,8,2,0,0,0,0,1,1,620,1,4,0.23,0.861,0.25,2,0.25,25,16,-8,1.562,0.521,0.658,LV,IV,125%,62%
1873208,Shaker Shawrdi,SV Stern Britz 1889,20,3,1,2,0,0,3,6,1443,0,20,0.534,0.802,0.2,2,0.1,3,11,9,0.273,0.091,0.361,LM,RV,25%,10%
1873242,Deniz Karakus,Türkiyemspor Berlin,4,1,0,0,0,0,2,0,217,0,32,0.08,0.603,0.25,1,0.25,3,2,2,1.5,0.5,0.562,IV,NA,50%,0%
1873245,Joan Schäfers Llauger,FC Viktoria 1889 Berlin II,19,8,2,0,0,0,3,5,1443,1,8,0.534,0.844,0.526,0,0,7,3,16,2.333,0.778,0.82,LM,ZDM,5%,5%
1873348,Tyrone Mengesha,BFC Meteor 06,6,0,0,1,0,0,6,0,89,0,NA,0.033,0.165,0,0,0,0,0,6,0,0,0.04,NA,NA,NA%,0%
1873370,Tim Henseler,BFC Preussen II,4,0,0,0,0,0,4,0,74,0,NA,0.027,0.206,0,0,0,0,0,4,0,0,0.047,NA,NA,NA%,0%
1877290,Görkem Tozlu,Türkiyemspor Berlin,9,0,0,0,0,0,4,3,470,0,NA,0.174,0.58,0,0,0,1,3,6,0.333,0.111,0.228,IV,NA,11%,0%
1878341,Ahmad Chehade,SC Borsigwalde 1910,9,0,0,0,0,0,5,1,431,0,NA,0.16,0.532,0,1,0.111,1,4,5,0.25,0.083,0.23,RV,LV,22%,11%
1878735,Philip Klimper,Berliner SV 1892,1,0,0,0,0,0,1,0,79,0,NA,0.029,0.878,0,0,0,0,0,1,0,0,0.181,NA,NA,NA%,0%
1878754,Giovanni Marigo,FC Internationale Berlin 1980,27,0,0,0,0,0,1,9,2229,0,2,0.826,0.917,0,1,0.037,40,26,1,1.538,0.513,0.719,RV,IV,44%,26%
1888507,Enes Noah Öztürk,VfB Concordia Britz 1916,2,0,0,0,0,0,0,2,140,0,18,0.052,0.778,0,0,0,0,3,-1,0,0,0.166,RV,NA,150%,0%
1888806,Adam Lamkaddam,BFC Preussen II,1,0,0,0,0,0,1,0,45,0,32,0.017,0.5,0,0,0,0,0,1,0,0,0.103,NA,NA,NA%,0%
1889072,Merdan Köse,VfB Concordia Britz 1916,20,0,0,0,0,0,11,3,960,0,4,0.356,0.533,0,4,0.2,7,9,11,0.778,0.259,0.419,RV,IV,20%,15%
1889079,Yannick Emanuel Wöhle,TSV Rudow Berlin,19,1,0,0,0,0,17,2,324,0,16,0.12,0.189,0.053,1,0.053,6,2,17,3,1,0.778,ST,NA,5%,0%
1889132,Erdem Celik,Türkiyemspor Berlin,4,0,0,0,0,0,3,2,93,0,18,0.034,0.258,0,1,0.25,18,8,-4,2.25,0.75,0.658,RM,LM,75%,50%
1890422,Philip Bartoschek,SC Borsigwalde 1910,11,0,0,0,0,0,8,2,342,0,17,0.127,0.345,0,1,0.091,5,3,8,1.667,0.556,0.511,ZOM,ZDM,18%,9%
1890439,Jeff Nnaemeka-Chukwurah,BFC Preussen II,16,2,0,0,0,0,1,3,1318,1,28,0.488,0.915,0.125,0,0,25,14,2,1.786,0.595,0.697,ZDM,ST,38%,12%
1891968,Aaron Yusuff,SV Empor Berlin II,15,0,0,0,0,0,1,1,1212,0,NA,0.449,0.898,0,1,0.067,13,14,1,0.929,0.31,0.506,TW,NA,93%,0%
1892493,Reto Reichenberger,BSV Eintracht Mahlsdorf II,27,6,6,1,0,0,4,7,2147,1,7,0.795,0.884,0.444,3,0.111,28,20,7,1.4,0.467,0.696,ST,NA,56%,0%
1892495,Max Koyuncu,BSV Eintracht Mahlsdorf II,2,0,0,0,0,0,2,0,50,0,9,0.019,0.278,0,0,0,0,0,2,0,0,0.059,NA,NA,NA%,0%
1892497,Fabian Clemen,BSV Eintracht Mahlsdorf II,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
1892501,Carl Dopke,BSV Eintracht Mahlsdorf II,5,0,0,0,0,0,2,0,291,0,1,0.108,0.647,0,1,0.2,6,3,2,2,0.667,0.678,TW,NA,40%,0%
1892782,Yussef Jradi,FSV Berolina Stralau 1901,22,0,0,0,0,0,7,9,1269,8,11,0.47,0.641,0,4,0.182,16,14,8,1.143,0.381,0.544,LM,LV,18%,18%
1892786,Ali Hammoud,BFC Preussen II,11,1,0,0,0,0,2,4,758,0,NA,0.281,0.766,0.091,0,0,16,9,2,1.778,0.593,0.624,RV,LV,45%,36%
1892792,Mohammed Yaqoobi,SC Borsigwalde 1910,22,1,0,0,0,0,8,6,1327,0,3,0.491,0.67,0.045,1,0.045,25,14,8,1.786,0.595,0.662,LV,RM,36%,14%
1892794,Maximilian Schatz,BFC Preussen II,6,0,0,0,0,0,4,1,332,0,24,0.123,0.615,0,1,0.167,6,2,4,3,1,0.898,ZM,NA,33%,0%
1892806,Lucky Ugbogbo,BFC Preussen II,14,8,1,2,0,0,0,6,1126,1,NA,0.417,0.894,0.643,1,0.071,26,14,0,1.857,0.619,0.717,RM,LM,57%,14%
1892816,Patrick Kühn,FC Viktoria 1889 Berlin II,23,0,0,0,0,0,0,0,2070,0,1,0.767,1,0,10,0.435,44,27,-4,1.63,0.543,0.864,TW,LM,87%,43%
1892826,Leo Sommerfeld,BFC Preussen II,2,0,0,0,1,0,0,0,162,0,NA,0.06,0.9,0,1,0.5,3,2,0,1.5,0.5,0.692,IV,NA,50%,0%
1915210,Alvenzio Ettah,SV Empor Berlin II,21,0,0,0,0,0,8,6,1187,0,19,0.44,0.628,0,2,0.095,5,13,8,0.385,0.128,0.332,ZM,ZOM,33%,14%
1924771,Florian Hildebrand,Köpenicker FC,1,0,0,0,0,0,1,0,15,0,NA,0.006,0.167,0,0,0,0,0,1,0,0,0.035,NA,NA,NA%,0%
1927805,Loide Simao Macave,BSV Eintracht Mahlsdorf II,4,2,1,0,0,0,3,1,157,0,13,0.058,0.436,0.75,0,0,3,1,3,3,1,0.799,ST,NA,25%,0%
1928266,Felix Klebe,Berliner SC II,4,0,0,0,0,0,2,2,96,0,26,0.036,0.267,0,0,0,0,1,3,0,0,0.061,RM,NA,25%,0%
1933230,Fabian Niedenhoff,Berliner SC II,1,0,0,0,0,0,0,0,90,0,NA,0.033,1,0,4,4,20,13,-12,1.538,0.513,1.765,ZM,IV,1000%,100%
1934115,Gani Gashi,BFC Preussen II,6,4,0,0,0,0,0,2,482,0,33,0.179,0.893,0.667,3,0.5,17,13,-7,1.308,0.436,0.67,ZDM,RM,67%,50%
1935091,Kai Neumann,SC Borsigwalde 1910,6,0,0,0,0,0,3,2,283,0,21,0.105,0.524,0,2,0.333,8,12,-6,0.667,0.222,0.381,ZM,LM,150%,33%
1935092,Eren Motuk,SC Borsigwalde 1910,18,0,0,0,0,0,8,2,938,0,5,0.347,0.579,0,2,0.111,13,9,9,1.444,0.481,0.555,IV,LV,39%,6%
1935093,Elias Jamil Erisen,SC Borsigwalde 1910,2,0,0,0,0,0,1,1,46,0,NA,0.017,0.256,0,0,0,0,1,1,0,0,0.055,LV,NA,50%,0%
1935153,Joshua Ridzewski,SV Stern Britz 1889,1,0,0,0,0,0,0,1,56,0,NA,0.021,0.622,0,0,0,0,1,0,0,0,0.129,LM,NA,100%,0%
1946020,Milo Lippe,SV Empor Berlin II,20,2,0,0,0,0,5,8,1260,1,8,0.467,0.7,0.1,2,0.1,16,15,5,1.067,0.356,0.512,ZM,ST,40%,20%
1946021,Nico Bochnia,SV Empor Berlin II,15,5,0,0,0,0,2,5,1074,0,23,0.398,0.796,0.333,4,0.267,12,13,2,0.923,0.308,0.534,ST,LM,80%,7%
1946024,Emile Ako,SV Empor Berlin II,9,1,0,0,0,0,5,3,395,0,NA,0.146,0.488,0.111,1,0.111,7,4,5,1.75,0.583,0.568,RM,NA,44%,0%
1955784,Leon Drannaschk,SV Empor Berlin II,18,4,0,0,0,0,6,4,1280,0,10,0.474,0.79,0.222,2,0.111,8,7,11,1.143,0.381,0.553,LM,ST,22%,11%
1964133,Ryan Smith Mabom Njiki,BSV Al-Dersimspor,9,0,0,0,0,0,1,0,765,0,NA,0.283,0.944,0,1,0.111,5,6,3,0.833,0.278,0.473,ZDM,ZM,33%,33%
1968450,Benjamin Mohwinkel,BSV Eintracht Mahlsdorf II,1,0,0,0,0,0,0,0,90,1,NA,0.033,1,0,0,0,3,1,0,3,1,0.907,TW,NA,100%,0%
1977329,Erdem Yilmazcelik,Berliner SC II,1,0,1,0,0,0,1,0,45,0,NA,0.017,0.5,1,0,0,0,0,1,0,0,0.103,NA,NA,NA%,0%
1979474,Merdie Tshondo,BSV Al-Dersimspor,5,0,0,0,0,0,3,2,179,0,20,0.066,0.398,0,0,0,6,2,3,3,1,0.793,RV,ZDM,20%,20%
1979836,Vincent Lange,SV Empor Berlin II,1,0,0,0,0,0,0,0,90,0,NA,0.033,1,0,0,0,3,4,-3,0.75,0.25,0.382,IV,LV,200%,100%
1979837,Robert Kurth,SV Empor Berlin II,3,0,0,0,0,0,3,0,47,0,22,0.017,0.174,0,0,0,0,0,3,0,0,0.038,NA,NA,NA%,0%
1980181,Tiago de Sousa Oliveira,FC Internationale Berlin 1980,6,1,0,0,0,0,3,1,326,1,NA,0.121,0.604,0.167,0,0,0,0,6,0,0,0.145,NA,NA,NA%,0%
1980181,Tiago de Sousa Oliveira,BFC Preussen II,1,0,0,0,0,0,0,1,45,0,NA,0.017,0.5,0,0,0,0,0,1,0,0,0.103,NA,NA,NA%,0%
1980611,Oskar Kühn,SV Empor Berlin II,10,0,0,0,0,0,5,2,493,1,23,0.183,0.548,0,10,1,44,27,-17,1.63,0.543,0.827,TW,LM,200%,100%
1983812,Atacan Özcan,BFC Preussen II,18,3,0,0,0,0,8,5,1073,2,22,0.397,0.662,0.167,1,0.056,19,9,9,2.111,0.704,0.721,RV,LM,17%,11%
1987202,Linus Hechtfisch,Berliner SV 1892,6,0,0,0,0,0,0,0,540,0,23,0.2,1,0,0,0,7,5,1,1.4,0.467,0.567,TW,NA,83%,0%
1987343,Matteo Topal,FC Internationale Berlin 1980,22,9,0,0,0,0,2,7,1796,1,31,0.665,0.907,0.409,5,0.227,30,19,3,1.579,0.526,0.751,ZDM,ST,27%,23%
1992356,Hebun Aslan,SC Borsigwalde 1910,3,1,0,0,0,0,1,3,165,0,NA,0.061,0.611,0.333,0,0,3,2,1,1.5,0.5,0.484,RV,NA,67%,0%
1992467,Wilfred Arnaud Njankou Tchouwa,SC Borsigwalde 1910,4,0,0,0,0,0,4,0,48,0,NA,0.018,0.133,0,0,0,0,0,4,0,0,0.03,NA,NA,NA%,0%
1993509,Hüseyin Tunay,Türkiyemspor Berlin,3,0,0,0,0,0,3,0,46,0,NA,0.017,0.17,0,3,1,9,10,-7,0.9,0.3,0.547,LM,ST,167%,67%
1996351,Maximilian Widmer,BSV Eintracht Mahlsdorf II,13,0,0,0,0,0,10,2,370,0,NA,0.137,0.316,0,0,0,3,3,10,1,0.333,0.324,LM,ST,15%,8%
2023168,Vincent Spiegel,Berliner SC II,2,0,0,0,0,0,0,1,135,0,15,0.05,0.75,0,0,0,3,2,0,1.5,0.5,0.51,IV,NA,100%,0%
2023839,Phillip Streiter,BSV Eintracht Mahlsdorf II,25,0,1,0,0,0,2,0,2073,6,22,0.768,0.921,0.04,1,0.04,30,23,2,1.304,0.435,0.654,TW,NA,84%,0%
2035911,Furkan Yildirim,SC Borsigwalde 1910,21,11,0,0,0,0,2,6,1659,0,13,0.614,0.878,0.524,3,0.143,5,5,16,1,0.333,0.575,ZDM,ZOM,10%,10%
2036096,Janne Henrik Bloch,SV Empor Berlin II,2,0,0,0,0,0,0,0,180,0,33,0.067,1,0,1,0.5,4,2,0,2,0.667,0.83,TW,NA,100%,0%
2039675,Eriseld Tafilaj,BFC Meteor 06,19,4,2,5,0,0,6,11,948,2,69,0.351,0.554,0.316,0,0,0,0,19,0,0,0.181,NA,NA,NA%,0%
2045361,Leonhard Buchmann,BSV Eintracht Mahlsdorf II,1,0,0,0,0,0,1,0,1,0,14,0,0.011,0,0,0,0,0,1,0,0,0.002,NA,NA,NA%,0%
