Team,Formation,Anzahl,Total_Spiele,Wahrscheinlichkeit,dreier_kette,vierer_kette,Starting11_Team,Starting11_Position,Starting11_Nummer,Starting11_Name,Starting11_Weighted_Score
Pfeffersport,4-3-3,2,4,50%,Nein,Ja,Pfeffersport,RV,NA,Carl Zimmering,0.73
Pfeffersport,4-3-3,2,4,50%,Nein,Ja,Pfeffersport,ST,NA,William Scarlett,0.71
Pfeffersport,4-3-3,2,4,50%,Nein,Ja,Pfeffersport,LV,NA,Mohamed Boudlal,0.7
Pfeffersport,4-3-3,2,4,50%,Nein,Ja,Pfeffersport,IV,NA,Philipp Pilz,0.69
Pfeffersport,4-3-3,2,4,50%,Nein,Ja,Pfeffersport,IV,NA,Heinrich Sander,0.65
Pfeffersport,4-3-3,2,4,50%,Nein,Ja,Pfeffersport,TW,NA,Zorc Kolfenbach,0.61
Pfeffersport,4-3-3,2,4,50%,Nein,Ja,Pfeffersport,ZM,NA,Paul Oskar Schirp,0.6
Pfeffersport,4-3-3,2,4,50%,Nein,Ja,Pfeffersport,RM,NA,Mohammad Barakat,0.56
Pfeffersport,4-3-3,2,4,50%,Nein,Ja,Pfeffersport,ZM,NA,Julian Marcell,0.51
Pfeffersport,4-3-3,2,4,50%,Nein,Ja,Pfeffersport,ZM,NA,Benedict Klenk,0.5
SC Borsigwalde,3-2-3-2,1,4,25%,Ja,Nein,SC Borsigwalde,IV,NA,Khaled El-Okkla,0.69
SC Borsigwalde,3-2-3-2,1,4,25%,Ja,Nein,SC Borsigwalde,RM,NA,Nick Thalke,0.69
SC Borsigwalde,3-2-3-2,1,4,25%,Ja,Nein,SC Borsigwalde,ZDM,NA,Kevin Kummer,0.69
SC Borsigwalde,3-2-3-2,1,4,25%,Ja,Nein,SC Borsigwalde,IV,NA,Mohammed Mustafa Acar,0.69
SC Borsigwalde,3-2-3-2,1,4,25%,Ja,Nein,SC Borsigwalde,TW,NA,Nikola Siljanoski,0.66
SC Borsigwalde,3-2-3-2,1,4,25%,Ja,Nein,SC Borsigwalde,ZDM,NA,Sadjad Rassuli,0.64
SC Borsigwalde,3-2-3-2,1,4,25%,Ja,Nein,SC Borsigwalde,ST,NA,Marcel Bubner,0.63
SC Borsigwalde,3-2-3-2,1,4,25%,Ja,Nein,SC Borsigwalde,IV,NA,Prince Selemani Angali,0.55
SC Borsigwalde,3-2-3-2,1,4,25%,Ja,Nein,SC Borsigwalde,ZOM,NA,Ammar Memidzan,0.48
SC Borsigwalde,3-2-3-2,1,4,25%,Ja,Nein,SC Borsigwalde,ST,NA,Adam Barnat,0.46
SC Borsigwalde,4-1-4-1,1,4,25%,Nein,Ja,SC Borsigwalde,IV,NA,Khaled El-Okkla,0.69
SC Borsigwalde,4-1-4-1,1,4,25%,Nein,Ja,SC Borsigwalde,RM,NA,Nick Thalke,0.69
SC Borsigwalde,4-1-4-1,1,4,25%,Nein,Ja,SC Borsigwalde,ZDM,NA,Kevin Kummer,0.69
SC Borsigwalde,4-1-4-1,1,4,25%,Nein,Ja,SC Borsigwalde,IV,NA,Mohammed Mustafa Acar,0.69
SC Borsigwalde,4-1-4-1,1,4,25%,Nein,Ja,SC Borsigwalde,TW,NA,Nikola Siljanoski,0.66
SC Borsigwalde,4-1-4-1,1,4,25%,Nein,Ja,SC Borsigwalde,ZOM,NA,Sadjad Rassuli,0.64
SC Borsigwalde,4-1-4-1,1,4,25%,Nein,Ja,SC Borsigwalde,ST,NA,Marcel Bubner,0.63
SC Borsigwalde,4-1-4-1,1,4,25%,Nein,Ja,SC Borsigwalde,LV,NA,Mostafa Kassem,0.55
SC Borsigwalde,4-1-4-1,1,4,25%,Nein,Ja,SC Borsigwalde,RV,NA,Prince Selemani Angali,0.55
SC Borsigwalde,4-1-4-1,1,4,25%,Nein,Ja,SC Borsigwalde,ZOM,NA,Ammar Memidzan,0.48
SC Borsigwalde,4-2-3-1,1,4,25%,Nein,Ja,SC Borsigwalde,IV,NA,Khaled El-Okkla,0.69
SC Borsigwalde,4-2-3-1,1,4,25%,Nein,Ja,SC Borsigwalde,RM,NA,Nick Thalke,0.69
SC Borsigwalde,4-2-3-1,1,4,25%,Nein,Ja,SC Borsigwalde,ZDM,NA,Kevin Kummer,0.69
SC Borsigwalde,4-2-3-1,1,4,25%,Nein,Ja,SC Borsigwalde,IV,NA,Mohammed Mustafa Acar,0.69
SC Borsigwalde,4-2-3-1,1,4,25%,Nein,Ja,SC Borsigwalde,TW,NA,Nikola Siljanoski,0.66
SC Borsigwalde,4-2-3-1,1,4,25%,Nein,Ja,SC Borsigwalde,ZDM,NA,Sadjad Rassuli,0.64
SC Borsigwalde,4-2-3-1,1,4,25%,Nein,Ja,SC Borsigwalde,ST,NA,Marcel Bubner,0.63
SC Borsigwalde,4-2-3-1,1,4,25%,Nein,Ja,SC Borsigwalde,LV,NA,Mostafa Kassem,0.55
SC Borsigwalde,4-2-3-1,1,4,25%,Nein,Ja,SC Borsigwalde,RV,NA,Prince Selemani Angali,0.55
SC Borsigwalde,4-2-3-1,1,4,25%,Nein,Ja,SC Borsigwalde,ZOM,NA,Ammar Memidzan,0.48
SF Charlottenburg-Wilmersdorf 03,4-5-1,2,4,50%,Nein,Ja,SF Charlottenburg-Wilmersdorf 03,ZM,NA,Johannes Gehring,0.62
SF Charlottenburg-Wilmersdorf 03,4-5-1,2,4,50%,Nein,Ja,SF Charlottenburg-Wilmersdorf 03,RV,NA,Erik Kosky,0.57
SF Charlottenburg-Wilmersdorf 03,4-5-1,2,4,50%,Nein,Ja,SF Charlottenburg-Wilmersdorf 03,LM,NA,Maximilian Kocher,0.56
SF Charlottenburg-Wilmersdorf 03,4-5-1,2,4,50%,Nein,Ja,SF Charlottenburg-Wilmersdorf 03,ST,NA,Bakary Diakite,0.55
SF Charlottenburg-Wilmersdorf 03,4-5-1,2,4,50%,Nein,Ja,SF Charlottenburg-Wilmersdorf 03,ZM,NA,Oskar Dornheim,0.55
SF Charlottenburg-Wilmersdorf 03,4-5-1,2,4,50%,Nein,Ja,SF Charlottenburg-Wilmersdorf 03,IV,NA,Koffi Ange Mickael Hermann Yao,0.53
SF Charlottenburg-Wilmersdorf 03,4-5-1,2,4,50%,Nein,Ja,SF Charlottenburg-Wilmersdorf 03,TW,NA,Niklas Höhne,0.52
SF Charlottenburg-Wilmersdorf 03,4-5-1,2,4,50%,Nein,Ja,SF Charlottenburg-Wilmersdorf 03,IV,NA,Lasslo Jacobs,0.49
SF Charlottenburg-Wilmersdorf 03,4-5-1,2,4,50%,Nein,Ja,SF Charlottenburg-Wilmersdorf 03,LV,NA,Lucas Dziadek,0.47
SF Charlottenburg-Wilmersdorf 03,4-5-1,2,4,50%,Nein,Ja,SF Charlottenburg-Wilmersdorf 03,ZM,NA,Philipp Aufschlag,0.46
SF Charlottenburg-Wilmersdorf 03,5-3-2,1,4,25%,Nein,Nein,SF Charlottenburg-Wilmersdorf 03,ZM,NA,Johannes Gehring,0.62
SF Charlottenburg-Wilmersdorf 03,5-3-2,1,4,25%,Nein,Nein,SF Charlottenburg-Wilmersdorf 03,RV,NA,Erik Kosky,0.57
SF Charlottenburg-Wilmersdorf 03,5-3-2,1,4,25%,Nein,Nein,SF Charlottenburg-Wilmersdorf 03,ST,NA,Bakary Diakite,0.55
SF Charlottenburg-Wilmersdorf 03,5-3-2,1,4,25%,Nein,Nein,SF Charlottenburg-Wilmersdorf 03,ZM,NA,Oskar Dornheim,0.55
SF Charlottenburg-Wilmersdorf 03,5-3-2,1,4,25%,Nein,Nein,SF Charlottenburg-Wilmersdorf 03,IV,NA,Koffi Ange Mickael Hermann Yao,0.53
SF Charlottenburg-Wilmersdorf 03,5-3-2,1,4,25%,Nein,Nein,SF Charlottenburg-Wilmersdorf 03,TW,NA,Niklas Höhne,0.52
SF Charlottenburg-Wilmersdorf 03,5-3-2,1,4,25%,Nein,Nein,SF Charlottenburg-Wilmersdorf 03,IV,NA,Lasslo Jacobs,0.49
SF Charlottenburg-Wilmersdorf 03,5-3-2,1,4,25%,Nein,Nein,SF Charlottenburg-Wilmersdorf 03,IV,NA,Janek Wendt,0.49
SF Charlottenburg-Wilmersdorf 03,5-3-2,1,4,25%,Nein,Nein,SF Charlottenburg-Wilmersdorf 03,LV,NA,Lucas Dziadek,0.47
SF Charlottenburg-Wilmersdorf 03,5-3-2,1,4,25%,Nein,Nein,SF Charlottenburg-Wilmersdorf 03,ZM,NA,Philipp Aufschlag,0.46
SF Charlottenburg-Wilmersdorf 03,5-3-2,1,4,25%,Nein,Nein,SF Charlottenburg-Wilmersdorf 03,ST,NA,Dhia Mayel,0.3
SF Charlottenburg-Wilmersdorf 03,5-4-1,1,4,25%,Nein,Nein,SF Charlottenburg-Wilmersdorf 03,ZM,NA,Johannes Gehring,0.62
SF Charlottenburg-Wilmersdorf 03,5-4-1,1,4,25%,Nein,Nein,SF Charlottenburg-Wilmersdorf 03,RV,NA,Erik Kosky,0.57
SF Charlottenburg-Wilmersdorf 03,5-4-1,1,4,25%,Nein,Nein,SF Charlottenburg-Wilmersdorf 03,LM,NA,Maximilian Kocher,0.56
SF Charlottenburg-Wilmersdorf 03,5-4-1,1,4,25%,Nein,Nein,SF Charlottenburg-Wilmersdorf 03,ST,NA,Bakary Diakite,0.55
SF Charlottenburg-Wilmersdorf 03,5-4-1,1,4,25%,Nein,Nein,SF Charlottenburg-Wilmersdorf 03,ZM,NA,Oskar Dornheim,0.55
SF Charlottenburg-Wilmersdorf 03,5-4-1,1,4,25%,Nein,Nein,SF Charlottenburg-Wilmersdorf 03,IV,NA,Koffi Ange Mickael Hermann Yao,0.53
SF Charlottenburg-Wilmersdorf 03,5-4-1,1,4,25%,Nein,Nein,SF Charlottenburg-Wilmersdorf 03,TW,NA,Niklas Höhne,0.52
SF Charlottenburg-Wilmersdorf 03,5-4-1,1,4,25%,Nein,Nein,SF Charlottenburg-Wilmersdorf 03,IV,NA,Lasslo Jacobs,0.49
SF Charlottenburg-Wilmersdorf 03,5-4-1,1,4,25%,Nein,Nein,SF Charlottenburg-Wilmersdorf 03,IV,NA,Janek Wendt,0.49
SF Charlottenburg-Wilmersdorf 03,5-4-1,1,4,25%,Nein,Nein,SF Charlottenburg-Wilmersdorf 03,LV,NA,Lucas Dziadek,0.47
SF Johannisthal,4-2-3-1,1,4,25%,Nein,Ja,SF Johannisthal,TW,1,Toni Ölke,0.81
SF Johannisthal,4-2-3-1,1,4,25%,Nein,Ja,SF Johannisthal,IV,2,Lars Walden,0.8
SF Johannisthal,4-2-3-1,1,4,25%,Nein,Ja,SF Johannisthal,LM,17,Nikolas Müller,0.79
SF Johannisthal,4-2-3-1,1,4,25%,Nein,Ja,SF Johannisthal,RM,31,Max Mittelstädt,0.75
SF Johannisthal,4-2-3-1,1,4,25%,Nein,Ja,SF Johannisthal,RV,11,Lukas Olff,0.73
SF Johannisthal,4-2-3-1,1,4,25%,Nein,Ja,SF Johannisthal,ZDM,6,Colin Gonda,0.72
SF Johannisthal,4-2-3-1,1,4,25%,Nein,Ja,SF Johannisthal,ZDM,7,Jonathan Behrend,0.72
SF Johannisthal,4-2-3-1,1,4,25%,Nein,Ja,SF Johannisthal,LV,19,Max Hoffmann,0.71
SF Johannisthal,4-2-3-1,1,4,25%,Nein,Ja,SF Johannisthal,ST,10,Lukas Ferl,0.71
SF Johannisthal,4-2-3-1,1,4,25%,Nein,Ja,SF Johannisthal,IV,NA,Benjamin Mujic,0.68
SF Johannisthal,4-3-3,3,4,75%,Nein,Ja,SF Johannisthal,TW,1,Toni Ölke,0.81
SF Johannisthal,4-3-3,3,4,75%,Nein,Ja,SF Johannisthal,IV,2,Lars Walden,0.8
SF Johannisthal,4-3-3,3,4,75%,Nein,Ja,SF Johannisthal,LM,17,Nikolas Müller,0.79
SF Johannisthal,4-3-3,3,4,75%,Nein,Ja,SF Johannisthal,ZM,31,Max Mittelstädt,0.75
SF Johannisthal,4-3-3,3,4,75%,Nein,Ja,SF Johannisthal,RM,9,Yoshua Lüdtke,0.74
SF Johannisthal,4-3-3,3,4,75%,Nein,Ja,SF Johannisthal,RV,11,Lukas Olff,0.73
SF Johannisthal,4-3-3,3,4,75%,Nein,Ja,SF Johannisthal,ZM,6,Colin Gonda,0.72
SF Johannisthal,4-3-3,3,4,75%,Nein,Ja,SF Johannisthal,ZM,7,Jonathan Behrend,0.72
SF Johannisthal,4-3-3,3,4,75%,Nein,Ja,SF Johannisthal,LV,19,Max Hoffmann,0.71
SF Johannisthal,4-3-3,3,4,75%,Nein,Ja,SF Johannisthal,ST,10,Lukas Ferl,0.71
SF Johannisthal,4-3-3,3,4,75%,Nein,Ja,SF Johannisthal,IV,NA,Benjamin Mujic,0.68
SV Empor Berlin II,4-1-4-1,1,4,25%,Nein,Ja,SV Empor Berlin II,LM,12,Billy Bradley Tuckerman,0.63
SV Empor Berlin II,4-1-4-1,1,4,25%,Nein,Ja,SV Empor Berlin II,TW,33,Janne Henrik Bloch,0.61
SV Empor Berlin II,4-1-4-1,1,4,25%,Nein,Ja,SV Empor Berlin II,RM,3,Niclas Nixdorf,0.58
SV Empor Berlin II,4-1-4-1,1,4,25%,Nein,Ja,SV Empor Berlin II,IV,4,Marian Popp,0.58
SV Empor Berlin II,4-1-4-1,1,4,25%,Nein,Ja,SV Empor Berlin II,ZDM,17,Julian Duczmal,0.57
SV Empor Berlin II,4-1-4-1,1,4,25%,Nein,Ja,SV Empor Berlin II,IV,5,Jannick Wollmann,0.56
SV Empor Berlin II,4-1-4-1,1,4,25%,Nein,Ja,SV Empor Berlin II,LV,8,Reyaj Shrestha,0.56
SV Empor Berlin II,4-1-4-1,1,4,25%,Nein,Ja,SV Empor Berlin II,RV,2,Pascal Bräkow,0.53
SV Empor Berlin II,4-1-4-1,1,4,25%,Nein,Ja,SV Empor Berlin II,ST,9,Nico Bochnia,0.52
SV Empor Berlin II,4-1-4-1,1,4,25%,Nein,Ja,SV Empor Berlin II,ZOM,NA,Anushan Rajaratnam,0.5
SV Empor Berlin II,4-1-4-1,1,4,25%,Nein,Ja,SV Empor Berlin II,ZOM,NA,Erik Hegenbarth,0.37
SV Empor Berlin II,4-2-3-1,1,4,25%,Nein,Ja,SV Empor Berlin II,LM,12,Billy Bradley Tuckerman,0.63
SV Empor Berlin II,4-2-3-1,1,4,25%,Nein,Ja,SV Empor Berlin II,TW,33,Janne Henrik Bloch,0.61
SV Empor Berlin II,4-2-3-1,1,4,25%,Nein,Ja,SV Empor Berlin II,RM,3,Niclas Nixdorf,0.58
SV Empor Berlin II,4-2-3-1,1,4,25%,Nein,Ja,SV Empor Berlin II,IV,4,Marian Popp,0.58
SV Empor Berlin II,4-2-3-1,1,4,25%,Nein,Ja,SV Empor Berlin II,ZDM,17,Julian Duczmal,0.57
SV Empor Berlin II,4-2-3-1,1,4,25%,Nein,Ja,SV Empor Berlin II,IV,5,Jannick Wollmann,0.56
SV Empor Berlin II,4-2-3-1,1,4,25%,Nein,Ja,SV Empor Berlin II,ZDM,18,Emile Ako,0.56
SV Empor Berlin II,4-2-3-1,1,4,25%,Nein,Ja,SV Empor Berlin II,LV,8,Reyaj Shrestha,0.56
SV Empor Berlin II,4-2-3-1,1,4,25%,Nein,Ja,SV Empor Berlin II,RV,2,Pascal Bräkow,0.53
SV Empor Berlin II,4-2-3-1,1,4,25%,Nein,Ja,SV Empor Berlin II,ST,9,Nico Bochnia,0.52
SV Empor Berlin II,4-2-3-1,1,4,25%,Nein,Ja,SV Empor Berlin II,ZOM,NA,Anushan Rajaratnam,0.5
SV Empor Berlin II,4-4-2,1,4,25%,Nein,Ja,SV Empor Berlin II,LM,12,Billy Bradley Tuckerman,0.63
SV Empor Berlin II,4-4-2,1,4,25%,Nein,Ja,SV Empor Berlin II,TW,33,Janne Henrik Bloch,0.61
SV Empor Berlin II,4-4-2,1,4,25%,Nein,Ja,SV Empor Berlin II,RM,3,Niclas Nixdorf,0.58
SV Empor Berlin II,4-4-2,1,4,25%,Nein,Ja,SV Empor Berlin II,IV,4,Marian Popp,0.58
SV Empor Berlin II,4-4-2,1,4,25%,Nein,Ja,SV Empor Berlin II,ZM,17,Julian Duczmal,0.57
SV Empor Berlin II,4-4-2,1,4,25%,Nein,Ja,SV Empor Berlin II,IV,5,Jannick Wollmann,0.56
SV Empor Berlin II,4-4-2,1,4,25%,Nein,Ja,SV Empor Berlin II,ZM,18,Emile Ako,0.56
SV Empor Berlin II,4-4-2,1,4,25%,Nein,Ja,SV Empor Berlin II,LV,8,Reyaj Shrestha,0.56
SV Empor Berlin II,4-4-2,1,4,25%,Nein,Ja,SV Empor Berlin II,RV,2,Pascal Bräkow,0.53
SV Empor Berlin II,4-4-2,1,4,25%,Nein,Ja,SV Empor Berlin II,ST,9,Nico Bochnia,0.52
SV Empor Berlin II,4-4-2,1,4,25%,Nein,Ja,SV Empor Berlin II,ST,NA,Anushan Rajaratnam,0.5
